,burn_in,long_term_degredation,initial_pce,module_cost,durham_two_years_lcoe,durham_five_years_lcoe,durham_ten_years_lcoe,durham_tw_five_years_lcoe,copenhagen_two_years_lcoe,copenhagen_five_years_lcoe,copenhagen_ten_years_lcoe,copenhagen_tw_five_years_lcoe,johanesberg_two_years_lcoe,johanesberg_five_years_lcoe,johanesberg_ten_years_lcoe,johanesberg_tw_five_years_lcoe,madrid_two_years_lcoe,madrid_five_years_lcoe,madrid_ten_years_lcoe,madrid_tw_five_years_lcoe,nairobi_two_years_lcoe,nairobi_five_years_lcoe,nairobi_ten_years_lcoe,nairobi_tw_five_years_lcoe,paris_two_years_lcoe,paris_five_years_lcoe,paris_ten_years_lcoe,paris_tw_five_years_lcoe
1307,0.0,0.014,0.13,0.245,0.395626622,0.335280256,0.441629852,0.559701883,0.37376995,0.336163331,0.461904372,0.591722078,0.238043082,0.265036099,0.362360872,0.448809451,0.234673064,0.266800426,0.366113929,0.454684249,0.23864355,0.263622779,0.360595773,0.446987759,0.321941252,0.28986729,0.39595576,0.49463165
1308,0.0,0.014,0.09,0.245,0.477479068,0.423568321,0.573061977,0.745240317,0.454186321,0.427865841,0.60361535,0.792725837,0.283304813,0.329440966,0.46279823,0.589116825,0.279821566,0.332386011,0.468650597,0.598068672,0.284108537,0.327808121,0.46071834,0.586930168,0.385231404,0.362627164,0.508938652,0.653050154
1309,0.0,0.014,0.05,0.245,0.690295612,0.653117531,0.914785885,1.227640818,0.663269057,0.666292596,0.972064271,1.315336173,0.400985434,0.496893831,0.723935723,0.953916532,0.397207789,0.502908742,0.73524629,0.970868704,0.402317625,0.494690219,0.721037369,0.950780964,0.549785958,0.55180306,0.802694544,1.064938822
1310,0.0,0.014,0.19,0.245,0.337468398,0.272549381,0.348244059,0.427872226,0.316632085,0.271006398,0.361215179,0.448903894,0.20588349,0.219274852,0.290997663,0.349117634,0.202593923,0.220200246,0.293259104,0.352806104,0.206339539,0.218017509,0.289456231,0.347555257,0.276972011,0.238169595,0.315678627,0.382071408
1311,0.0,0.014,0.25,0.245,0.307226204,0.239929435,0.29968362,0.359321061,0.286920472,0.237124896,0.308856968,0.37463869,0.189160556,0.195479098,0.253888956,0.29727813,0.185912822,0.195968247,0.255374756,0.299829709,0.189541507,0.194302863,0.25246383,0.295850595,0.253588077,0.211286894,0.273934686,0.323540332
1312,0.0,0.014,0.15,0.245,0.371070912,0.308793867,0.402200263,0.504040425,0.349645059,0.308652607,0.419391126,0.53142102,0.224464577,0.245714666,0.332229709,0.406717306,0.221128528,0.247124777,0.335352973,0.411668988,0.225004068,0.244367203,0.330559048,0.405005103,0.302954226,0.268039356,0.362060939,0.447106168
1313,0.0,0.014,0.11,0.245,0.429111703,0.371398087,0.495397518,0.635603938,0.406667547,0.373677981,0.519877023,0.673950857,0.256559238,0.291383533,0.403448862,0.506207892,0.253142899,0.293630881,0.408060727,0.513341482,0.257242856,0.289880407,0.401554985,0.504236896,0.347832669,0.319632681,0.442176013,0.559439189
1314,0.0,0.014,0.31,0.245,0.288690734,0.219936653,0.26992091,0.317306039,0.26871019,0.216358897,0.276766589,0.329121511,0.178911059,0.180894681,0.231145041,0.265505725,0.175688964,0.181116453,0.232155447,0.267360497,0.179245983,0.179768157,0.229791198,0.264160833,0.239256045,0.19481048,0.248349825,0.287666649
1315,0.0,0.014,0.21,0.245,0.325467516,0.259604944,0.328974021,0.400669349,0.304841752,0.257561343,0.340438089,0.419433541,0.199247398,0.20983208,0.276271964,0.32854637,0.195974432,0.210584361,0.278225611,0.331783693,0.199673646,0.208606923,0.274776686,0.327037502,0.267692662,0.227501843,0.299113548,0.358844758
1316,0.0,0.014,0.27,0.245,0.300132374,0.232277866,0.288292936,0.343241211,0.279951097,0.229177404,0.296575448,0.357218509,0.185237903,0.189897398,0.245184478,0.285118296,0.181999982,0.190284218,0.246488337,0.287403196,0.185601239,0.188740188,0.243786633,0.28372239,0.248102971,0.204981096,0.264142932,0.309810872
1317,0.0,0.016,0.01,0.245,2.641526273,2.893167658,4.400340371,6.141666241,2.587583451,3.032238089,4.736890001,6.648915527,1.515012606,2.22620024,3.414854493,4.707445687,1.510961749,2.264533838,3.483583045,4.808069547,1.519921002,2.217757229,3.402973545,4.69393535,2.070755471,2.466561742,3.812114546,5.278311003
1318,0.0,0.014,0.17,0.245,0.352293029,0.288539587,0.372048253,0.461475822,0.331196626,0.287615011,0.386881024,0.485308487,0.214081024,0.230939468,0.309188258,0.374529234,0.21077095,0.232078708,0.311829915,0.378775004,0.214573886,0.229642366,0.307589814,0.372900757,0.288434747,0.251347423,0.336141398,0.410763194
1319,0.0,0.016,0.07,0.245,0.56110668,0.537921376,0.766534237,1.011831266,0.537704613,0.553171765,0.812149032,1.08189827,0.337566314,0.432410777,0.617684238,0.79925761,0.334422456,0.437085474,0.626637795,0.81268088,0.338282515,0.430314436,0.614962609,0.796360353,0.452741441,0.470677837,0.678970656,0.885060959
1320,0.0,0.014,0.33,0.245,0.284010074,0.214887989,0.262405104,0.306696228,0.264111647,0.211114975,0.268662987,0.317627316,0.176322811,0.177211764,0.225401655,0.257482431,0.173107191,0.177366016,0.226292012,0.259161242,0.176646112,0.176097792,0.224065813,0.256158408,0.235636857,0.190649787,0.24188903,0.27860768
1321,0.0,0.014,0.23,0.245,0.315553755,0.248911726,0.313055315,0.378197438,0.295101922,0.246454572,0.323274426,0.395088498,0.193765415,0.202031541,0.264107276,0.311552747,0.190506163,0.202640815,0.265806659,0.314417383,0.194167045,0.200832971,0.262650124,0.310088081,0.260027122,0.218689365,0.285429374,0.339657555
1322,0.0,0.016,0.13,0.245,0.401074567,0.356748807,0.487011056,0.617229122,0.380021775,0.362474569,0.510246242,0.653666709,0.24699363,0.294427176,0.402517641,0.498628272,0.243919539,0.296512725,0.40687312,0.505343801,0.247387355,0.292819039,0.400500573,0.496547403,0.328278963,0.317148517,0.437959946,0.54711918
1323,0.0,0.014,0.29,0.245,0.294017011,0.225681695,0.278473397,0.329379296,0.273943022,0.222326128,0.285987946,0.342201136,0.181856312,0.185085597,0.237680633,0.274635703,0.17862685,0.185384201,0.238827647,0.276690708,0.182204462,0.183944787,0.236306307,0.273267064,0.243374438,0.199545072,0.255701781,0.297975155
1324,0.0,0.016,0.03,0.245,1.023422067,1.061309331,1.574046535,2.151794331,0.993233172,1.104075289,1.684313518,2.319012958,0.599220993,0.83103056,1.239277462,1.667743601,0.595875582,0.843185013,1.261514352,1.700544782,0.600868794,0.827523848,1.23452043,1.662487884,0.812300048,0.914207492,1.375224682,1.86133849
1325,0.0,0.016,0.09,0.245,0.484054155,0.450690103,0.631948943,0.821837553,0.461783222,0.461354562,0.666788371,0.875712618,0.293957226,0.365974196,0.514085451,0.654510068,0.290846961,0.369402266,0.520825119,0.664703686,0.294518162,0.364112916,0.511703055,0.652005888,0.392815041,0.396756279,0.562928405,0.722348165
1326,0.0,0.014,0.35,0.245,0.279864353,0.210416323,0.25574826,0.297298987,0.260038658,0.206470367,0.261485524,0.307446764,0.174030368,0.173949759,0.220314669,0.250376104,0.170820482,0.174044208,0.221098696,0.251899063,0.174343374,0.172846905,0.21899477,0.249070565,0.232431297,0.186964609,0.236166625,0.270584042
1327,0.0,0.016,0.19,0.245,0.342115479,0.290001171,0.384029083,0.471849758,0.3219282,0.292217854,0.399019145,0.495897554,0.21362482,0.243591253,0.323245974,0.387870447,0.210576431,0.244722904,0.325907422,0.3921147,0.213899738,0.242162978,0.321488478,0.386090349,0.282424461,0.260585228,0.349166771,0.422614677
1328,0.0,0.016,0.15,0.245,0.376180714,0.32856645,0.443529743,0.555846671,0.355493362,0.332810603,0.463283655,0.587053014,0.232904566,0.2729631,0.369047348,0.451863808,0.229841328,0.274645892,0.37268757,0.457535909,0.233248128,0.271430905,0.367139877,0.449909931,0.30891816,0.293266219,0.40046946,0.494550561
1329,0.0,0.016,0.05,0.245,0.699801273,0.69493773,1.008787873,1.353820107,0.674363159,0.718442791,1.073798326,1.453032599,0.416062702,0.551996683,0.804162155,1.059803333,0.412858379,0.558915306,0.817100713,1.079039977,0.417058383,0.54947723,0.800829906,1.056198539,0.560609003,0.603736703,0.887846812,1.177944141
1330,0.0,0.016,0.11,0.245,0.435020752,0.395179323,0.546303804,0.700932535,0.41346963,0.402925462,0.57428618,0.744503637,0.266206003,0.323696398,0.448158995,0.562398064,0.263117114,0.32633116,0.453489824,0.570536447,0.266668132,0.321984702,0.445992475,0.560144022,0.354680077,0.349715315,0.489083383,0.61880373
1331,0.0,0.016,0.25,0.245,0.311456839,0.255292515,0.330478648,0.396252772,0.291719618,0.255684474,0.341181242,0.413857872,0.196273094,0.217156678,0.282024887,0.330276646,0.19323807,0.217792302,0.283805438,0.333235833,0.196486233,0.215821932,0.280402368,0.328652947,0.258580193,0.231172427,0.302994507,0.357872613
1332,0.0,0.016,0.21,0.245,0.329949341,0.276227879,0.362778885,0.441850916,0.309940657,0.277720467,0.376067571,0.463342088,0.206739207,0.233101328,0.306888376,0.365015729,0.203696122,0.234036143,0.309200262,0.368750035,0.206989609,0.231710168,0.305184442,0.363297694,0.27296244,0.248913467,0.330844419,0.396923345
1333,0.0,0.016,0.17,0.245,0.357144253,0.307015255,0.410279358,0.508907196,0.336736353,0.310126411,0.427371119,0.536113176,0.222130585,0.256549412,0.343452448,0.41610279,0.219075646,0.257924214,0.346545708,0.420976977,0.222435788,0.25507529,0.341628787,0.414246025,0.294112852,0.275003303,0.371800295,0.454351074
1334,0.0,0.016,0.31,0.245,0.292666127,0.234019562,0.297657567,0.349919365,0.273204744,0.233293137,0.305732356,0.363575711,0.185638211,0.200954928,0.256760495,0.294977435,0.182611376,0.201286535,0.25800114,0.297149,0.185813485,0.199677505,0.255220702,0.293449592,0.243966022,0.213145315,0.274695527,0.318192216
1335,0.0,0.018,0.01,0.245,2.678409093,3.091095641,4.796566447,6.694826676,2.631600651,3.289139255,5.170254054,7.257380284,1.574203502,2.441052241,3.744180371,5.162247822,1.57293789,2.483443996,3.820217987,5.273097576,1.577728343,2.431333569,3.730408377,5.14653274,2.112338816,2.695172933,4.165394426,5.767625604
1336,0.0,0.016,0.27,0.245,0.304265323,0.247151003,0.317917474,0.378520204,0.284633671,0.247114939,0.327614365,0.394614053,0.192202948,0.210955998,0.27235578,0.316767044,0.189171058,0.211475269,0.2739297,0.319424796,0.192401595,0.20964319,0.270764922,0.315180031,0.252987108,0.224273151,0.292164014,0.34268626
1337,0.0,0.016,0.23,0.245,0.319899063,0.264849957,0.345224396,0.417069299,0.300037914,0.265744377,0.357107598,0.436448475,0.201051099,0.224435751,0.293375599,0.346135776,0.198012395,0.225207962,0.295398716,0.349448823,0.201281249,0.223075251,0.291715913,0.344469011,0.265145997,0.239271591,0.315708586,0.375700105
1338,0.0,0.018,0.07,0.245,0.568941241,0.574721764,0.835556364,1.102963705,0.546851469,0.600038293,0.886450145,1.180906441,0.350754886,0.474143016,0.677253219,0.876476571,0.348139689,0.479338077,0.68719274,0.891281945,0.351148456,0.471754942,0.674134441,0.8731468,0.461833053,0.514302215,0.741892866,0.967108653
1339,0.0,0.016,0.33,0.245,0.287921012,0.228647623,0.289369448,0.338219057,0.268529283,0.227638778,0.296780649,0.350878243,0.182952644,0.196863595,0.250380628,0.286063538,0.179927877,0.197118429,0.251484933,0.288036208,0.183118356,0.195600647,0.248861725,0.284559901,0.240275587,0.208593033,0.267549351,0.30817196
1340,0.0,0.016,0.29,0.245,0.298065749,0.240132468,0.307088894,0.363233535,0.278525103,0.239727419,0.3159188,0.378024581,0.188694207,0.205610593,0.26402036,0.305120861,0.185665019,0.206029561,0.265416151,0.307518754,0.188880361,0.204316698,0.262456796,0.303565473,0.248165489,0.218325509,0.2828274,0.329594602
1341,0.0,0.018,0.03,0.245,1.037711795,1.133915844,1.715780634,2.345599634,1.010128992,1.197616173,1.838406379,2.53123368,0.622632302,0.911233847,1.358792404,1.828869911,0.620317014,0.924694841,1.383420391,1.865018482,0.62372171,0.907216752,1.353306245,1.82278785,0.828612043,0.998940041,1.502670802,2.033889918
1342,0.0,0.018,0.13,0.245,0.406674648,0.38115478,0.530863682,0.672820995,0.386486299,0.393184605,0.556927161,0.713485962,0.256643565,0.32284253,0.441336126,0.546802424,0.253924552,0.325176306,0.446191175,0.554219764,0.256796268,0.321018346,0.439036822,0.544425365,0.334871213,0.346543159,0.478546984,0.5978387
1343,0.0,0.018,0.19,0.245,0.346892333,0.309840791,0.418608757,0.514347772,0.327404498,0.316975511,0.435524226,0.541278817,0.22197105,0.267100399,0.354419561,0.425343914,0.219213787,0.268380016,0.357401382,0.430039344,0.222035013,0.265483963,0.352422167,0.423317851,0.288095896,0.28473735,0.381525084,0.461792273
1344,0.0,0.016,0.35,0.245,0.283718203,0.22388963,0.282028557,0.32785595,0.264388168,0.22263064,0.288852009,0.339631935,0.180574003,0.193239851,0.244729903,0.278168393,0.177551068,0.193426687,0.24571345,0.279964899,0.180731246,0.191989724,0.243229503,0.276686195,0.237006922,0.20456102,0.261219896,0.299296899
1345,0.0,0.018,0.09,0.245,0.490812855,0.481522807,0.688852416,0.89585786,0.469638585,0.500442036,0.727790867,0.955852042,0.30544201,0.401294598,0.563663447,0.717744484,0.302776828,0.405112003,0.571154889,0.728992657,0.305719607,0.399178027,0.560939231,0.714873426,0.400703255,0.433529299,0.615096638,0.789311916
1346,0.0,0.018,0.05,0.245,0.709572383,0.742479954,1.099623587,1.475754398,0.685834704,0.779311623,1.172036958,1.586004529,0.432318094,0.605270233,0.88171492,1.162194491,0.429792871,0.612945074,0.896060981,1.183402825,0.432920416,0.602393453,0.877885928,1.158039034,0.571866729,0.659693529,0.97012619,1.287142949
1347,0.0,0.018,0.25,0.245,0.315805615,0.27275764,0.360236404,0.431942005,0.29668204,0.277346902,0.372394904,0.451731406,0.2039414,0.238114607,0.309223145,0.362185782,0.201164247,0.23884606,0.311230886,0.365465817,0.203959218,0.236606199,0.307382742,0.360342234,0.263772805,0.252598448,0.3310739,0.391048433
1348,0.0,0.018,0.15,0.245,0.38143321,0.351044406,0.483467119,0.605910021,0.361540635,0.361007409,0.505668106,0.640776222,0.242004048,0.299306942,0.404637984,0.495519887,0.239268885,0.301195628,0.408702115,0.501787977,0.242119283,0.297570474,0.402466154,0.493291027,0.315121621,0.320447351,0.437582144,0.540396819
1349,0.0,0.018,0.21,0.245,0.334556322,0.295125238,0.395445097,0.48164703,0.315213036,0.301249856,0.410472881,0.50574409,0.21481642,0.255598086,0.336484449,0.400281124,0.212051264,0.256660177,0.339079731,0.40441489,0.21486207,0.254024518,0.334549354,0.398327488,0.278443866,0.271983801,0.361504746,0.43371928
1350,0.0,0.018,0.11,0.245,0.441094813,0.422214412,0.59549541,0.76406331,0.420503133,0.43706263,0.626825924,0.812635684,0.276606558,0.354936544,0.491379096,0.616733229,0.273909567,0.357877258,0.497312669,0.625717729,0.276810354,0.352992747,0.488905964,0.61415408,0.361802494,0.382128383,0.53440818,0.676168614
1351,0.0,0.018,0.31,0.245,0.296752534,0.250029356,0.324459969,0.381435494,0.277852211,0.253058498,0.333702905,0.396847754,0.192891017,0.220349216,0.281522274,0.323476196,0.190101671,0.220744697,0.282932998,0.325888729,0.192880552,0.218907018,0.279778091,0.321744511,0.248865163,0.232900509,0.30015237,0.347689549
1352,0.0,0.018,0.17,0.245,0.362130948,0.328018846,0.447222723,0.554742856,0.342464552,0.336401338,0.466470039,0.585174706,0.230809133,0.281309159,0.376574732,0.456303878,0.22806162,0.282857482,0.380034042,0.461693129,0.230895715,0.279639767,0.374500381,0.454188346,0.300019004,0.300491752,0.406256123,0.496470724
1353,0.1,0.0,0.01,0.245,2.575854899,2.101120719,1.942586992,1.82926155,2.476948685,2.050231678,1.907999908,1.806425037,1.274765791,0.995880204,0.903499545,0.838348052,1.258242731,0.987933296,0.898434518,0.835316764,1.286328109,1.005889889,0.912986377,0.847463035,1.945600544,1.54854186,1.416391978,1.32253441
1354,0.0,0.018,0.23,0.245,0.324365715,0.282968927,0.376309925,0.454633411,0.305141838,0.288259113,0.389778316,0.476389352,0.20890608,0.246096188,0.321668511,0.379577116,0.206134403,0.246978585,0.323944477,0.383246898,0.208936604,0.244558033,0.319784879,0.377683311,0.270470458,0.261448276,0.34496623,0.410528584
1355,0.0,0.018,0.27,0.245,0.308513686,0.264059148,0.346544167,0.412612321,0.289475554,0.268051327,0.357586834,0.43072652,0.199712235,0.231315495,0.298621557,0.347370972,0.196930416,0.231918366,0.30040081,0.350319,0.199719228,0.229832426,0.296817979,0.345570236,0.258067403,0.245059718,0.319239713,0.374454261
1356,0.1,0.0,0.07,0.245,0.547156924,0.390657536,0.338396422,0.301368384,0.514714505,0.374024151,0.327130307,0.293937878,0.284035913,0.193436927,0.163426415,0.142339626,0.27848794,0.190684407,0.161613206,0.141188882,0.286292714,0.195174176,0.164988789,0.143778282,0.425378084,0.29549811,0.252271693,0.221761009
1357,0.0,0.018,0.33,0.245,0.291941165,0.244289912,0.315425551,0.368681377,0.273097216,0.246925082,0.323932232,0.382988298,0.190100526,0.215863026,0.274527138,0.313701097,0.187308101,0.216173665,0.2757871,0.315894564,0.190082918,0.214437547,0.272807253,0.31199766,0.24510062,0.227926302,0.292343937,0.336740387
1358,0.1,0.0,0.13,0.245,0.391103393,0.259083606,0.21499731,0.183838303,0.363773557,0.245085255,0.205525098,0.177592858,0.207826013,0.131710612,0.106497804,0.088800608,0.203122275,0.129357658,0.104934733,0.087794518,0.209367005,0.132811521,0.107450605,0.089648778,0.308438026,0.199110262,0.162724112,0.137086265
1359,0.0,0.018,0.29,0.245,0.302227549,0.25656046,0.334740534,0.39594883,0.283263074,0.260037913,0.344821276,0.41261889,0.196066409,0.225454202,0.289482276,0.334599612,0.193280567,0.225946227,0.291064556,0.337261427,0.196064071,0.223992978,0.287710444,0.332835783,0.253148961,0.238560825,0.309037848,0.360148969
1360,0.1,0.0,0.03,0.245,0.99797862,0.770760388,0.694883137,0.64090012,0.950766476,0.746514643,0.678434592,0.630046066,0.504198064,0.371757611,0.327887067,0.297008121,0.496211185,0.367850784,0.325351233,0.29543948,0.508522758,0.375333179,0.331210431,0.300152628,0.763205234,0.573952213,0.510965026,0.466377256
1361,0.1,0.0,0.19,0.245,0.333610096,0.210609111,0.16953459,0.140537858,0.308163832,0.19758155,0.160723279,0.134729003,0.179748743,0.108969401,0.085524168,0.06907577,0.175356037,0.106763653,0.08405325,0.068122971,0.181026017,0.109835869,0.08625239,0.069706392,0.265354936,0.16359904,0.129732989,0.105890398
1362,0.0,0.018,0.35,0.245,0.287679673,0.239206413,0.307423654,0.357384898,0.268885656,0.241492639,0.315278225,0.370712803,0.187628952,0.211889552,0.268331462,0.305043176,0.1848338,0.212125046,0.269457891,0.307042612,0.187605019,0.210478882,0.266633097,0.303364758,0.241766316,0.223520585,0.285427913,0.327042581
1363,0.1,0.0,0.09,0.245,0.472020014,0.327307099,0.278982009,0.2447798,0.442039211,0.311942437,0.268579627,0.237919882,0.247342243,0.163716835,0.136016329,0.116561566,0.242200754,0.161156699,0.134323557,0.11548047,0.249254395,0.165147698,0.137285204,0.117715914,0.36907359,0.249089125,0.20915617,0.180991666
1364,0.1,0.0,0.25,0.245,0.303713664,0.185402457,0.14589406,0.118021711,0.279246849,0.172879699,0.137426408,0.112439874,0.16514861,0.097144018,0.074617925,0.058818901,0.160917639,0.095014816,0.073194926,0.057893813,0.166288751,0.097888577,0.075229366,0.0593364,0.242951797,0.145133274,0.112577674,0.089668616
1365,0.1,0.0,0.05,0.245,0.68240341,0.504688368,0.445342413,0.403227881,0.645530075,0.485771277,0.432521571,0.394770313,0.350084545,0.246933119,0.212764597,0.188740162,0.343804901,0.243834308,0.210734601,0.187464048,0.352961714,0.249221864,0.214855268,0.190690573,0.52672621,0.379034322,0.329879674,0.295145864
1366,0.1,0.0,0.15,0.245,0.36682843,0.238616581,0.195801924,0.165555877,0.340293881,0.225028121,0.18660876,0.159494772,0.195971157,0.122108759,0.09764226,0.080472334,0.191398744,0.119817959,0.096118098,0.079488745,0.197400801,0.123110681,0.098500239,0.081228651,0.290247375,0.184116622,0.148794514,0.123914664
1367,0.1,0.0,0.31,0.245,0.285390111,0.169953286,0.131404771,0.104221561,0.261523597,0.157739915,0.123147742,0.098778856,0.156200179,0.089896242,0.067933492,0.052532472,0.152068335,0.087813954,0.06653986,0.051624366,0.157256271,0.090566082,0.068473357,0.052980636,0.229220896,0.133815601,0.102063182,0.07972629
1368,0.1,0.0,0.11,0.245,0.424205637,0.286993206,0.241172858,0.208768905,0.395791315,0.272435911,0.231320123,0.202272085,0.223991737,0.144804061,0.118573558,0.100157358,0.219108919,0.142366351,0.116957427,0.099120584,0.225684568,0.146039951,0.119655662,0.101130782,0.333243475,0.219556152,0.181719036,0.155047557
1369,0.1,0.0,0.21,0.245,0.321746422,0.200606459,0.160153416,0.131602868,0.296688829,0.187779218,0.151478479,0.1258841,0.173955033,0.104276782,0.081196288,0.065005577,0.169626508,0.10210141,0.079744385,0.064063775,0.175177889,0.105094874,0.081878168,0.06559131,0.256464793,0.156271346,0.122925315,0.099453174
1370,0.1,0.0,0.17,0.245,0.348265237,0.222965341,0.181123113,0.151575213,0.322338847,0.209690325,0.172143338,0.145655071,0.186905687,0.114766172,0.090870381,0.074103662,0.182433698,0.112522902,0.089375973,0.073137279,0.188250183,0.1156924,0.091655849,0.074789738,0.276336889,0.172650909,0.138142479,0.113842274
1371,0.1,0.0,0.27,0.245,0.296700938,0.179489803,0.140348768,0.112740163,0.272463868,0.167085453,0.131961726,0.107211575,0.161723897,0.094370173,0.07205968,0.056412979,0.157530863,0.092258926,0.070647921,0.05549439,0.162831871,0.095086136,0.072643728,0.056903942,0.237696754,0.140801812,0.108553602,0.085863522
1372,0.1,0.002,0.01,0.245,2.653142721,2.210603731,2.138326963,2.183250921,2.553096698,2.168547877,2.124645151,2.205115549,1.325631464,1.090325065,1.082635356,1.186419645,1.309359691,1.084446968,1.082621718,1.195781776,1.33697987,1.099671207,1.090655362,1.191830053,2.00735745,1.646543402,1.59515497,1.650695054
1373,0.1,0.0,0.33,0.245,0.280762965,0.166051994,0.127745874,0.100736688,0.257048041,0.15391675,0.119542031,0.095329116,0.153940483,0.088066003,0.066245512,0.050944998,0.14983367,0.085995562,0.064859296,0.05004118,0.154975349,0.088716975,0.066767303,0.051375654,0.225753509,0.130957615,0.099408019,0.077215613
1374,0.1,0.0,0.23,0.245,0.311946005,0.19234341,0.152403761,0.1242218,0.287209487,0.179681649,0.143841479,0.118577451,0.169168931,0.100400277,0.077621088,0.061643251,0.164893424,0.098249998,0.076184893,0.060710532,0.170346833,0.101178405,0.078264685,0.062191899,0.249120769,0.150218042,0.117301593,0.094135476
1375,0.1,0.012,0.27,0.245,0.325809528,0.242124804,0.275010836,0.299166093,0.303304809,0.236202938,0.277662221,0.303615386,0.19737287,0.181466494,0.206816924,0.211104152,0.193662879,0.180961431,0.206408104,0.210838705,0.197923357,0.180842958,0.206458881,0.211145881,0.268226507,0.208698488,0.242974094,0.257190363
1376,0.1,0.0,0.29,0.245,0.290655492,0.174392695,0.135568352,0.108187113,0.266616478,0.162090421,0.1272508,0.102704428,0.158771563,0.091978932,0.069854302,0.054338913,0.154611234,0.089883163,0.068452231,0.053425927,0.159851806,0.092670243,0.070414735,0.054807001,0.233166551,0.1370678,0.105084581,0.082583274
1377,0.1,0.012,0.33,0.245,0.30830792,0.22399772,0.250315696,0.267313799,0.286144021,0.217586798,0.251529795,0.269965127,0.187873749,0.169344066,0.190129805,0.190642309,0.184200221,0.168676145,0.189495802,0.190120435,0.188373697,0.168729543,0.189757643,0.190632797,0.254749272,0.194107277,0.222503656,0.231286946
1378,0.1,0.0,0.35,0.245,0.276664643,0.162596571,0.124505143,0.097650094,0.253083982,0.150530525,0.116348407,0.092273639,0.151939041,0.086444938,0.064750447,0.049538953,0.147854399,0.08438499,0.0633708,0.048638933,0.152955108,0.087079199,0.06525623,0.049954101,0.222682399,0.128426261,0.097056308,0.074991877
1379,0.1,0.002,0.03,0.245,1.027922696,0.810922368,0.764901317,0.764923845,0.979995575,0.78959503,0.755467944,0.769101594,0.524316563,0.407013454,0.392896857,0.420322167,0.516370099,0.403787047,0.392051178,0.42293075,0.528546866,0.410326314,0.395664647,0.422119794,0.787430759,0.610275546,0.57545398,0.582099508
1380,0.1,0.014,0.03,0.245,1.110573799,1.101907082,1.48880987,1.84471873,1.075593932,1.131478582,1.560678871,1.93411239,0.637472284,0.787405805,1.024313177,1.196958696,0.632985505,0.794708636,1.034418414,1.20833284,0.639796924,0.786390949,1.02483379,1.199795843,0.877683101,0.923490167,1.249890296,1.513013312
1381,0.1,0.012,0.29,0.245,0.319170978,0.235249003,0.265643698,0.287084167,0.296795537,0.229141633,0.267749906,0.290851474,0.19376975,0.176868322,0.200487314,0.203342746,0.190073589,0.176301486,0.19999308,0.202980034,0.194301067,0.176248206,0.200123916,0.203365039,0.263114445,0.203163881,0.23520943,0.247364909
1382,0.1,0.014,0.09,0.245,0.52527484,0.467930133,0.597728087,0.704555777,0.500075155,0.472805443,0.617843716,0.730365313,0.312721995,0.346762466,0.424912513,0.469749377,0.30896032,0.348164598,0.427066955,0.472309404,0.313598935,0.34601432,0.424788905,0.470544153,0.424433218,0.400784861,0.51162458,0.587170144
1383,0.1,0.012,0.35,0.245,0.303807522,0.219336487,0.243965543,0.259123245,0.28173126,0.212799807,0.244810054,0.261312237,0.185431127,0.166226884,0.185838853,0.18538072,0.181766975,0.165517085,0.185146946,0.184792908,0.185918079,0.16561468,0.185463061,0.185358032,0.251283709,0.190355267,0.217239853,0.2246261
1384,0.1,0.002,0.05,0.245,0.702878738,0.530986144,0.49021624,0.481258486,0.665375393,0.513804505,0.481632549,0.481898855,0.36405361,0.270351161,0.254949188,0.267102709,0.357772207,0.267655091,0.2539371,0.268360582,0.366860292,0.272457364,0.256666536,0.26817778,0.54344546,0.403022016,0.371513825,0.368380447
1385,0.1,0.014,0.15,0.245,0.408215202,0.341134943,0.419512031,0.476523592,0.384971539,0.341071005,0.429276975,0.489616285,0.247772036,0.258633966,0.305032629,0.324307833,0.24415538,0.258855956,0.305596907,0.325105031,0.248359436,0.257939161,0.304780175,0.324694134,0.333783372,0.296243984,0.363971719,0.402001885
1386,0.1,0.014,0.05,0.245,0.759394373,0.721520846,0.9541607,1.160620823,0.730282619,0.736274635,0.994977681,1.211864015,0.442622077,0.523019746,0.664672696,0.760632998,0.438570362,0.526782158,0.670007457,0.766718673,0.444078097,0.522164916,0.664806777,0.762244722,0.605733128,0.609866922,0.806930773,0.957507286
1387,0.1,0.012,0.31,0.245,0.313389024,0.229260412,0.257485238,0.276561219,0.291126178,0.222991474,0.259116614,0.279734537,0.190631553,0.172863472,0.19497444,0.196582828,0.186947439,0.172242833,0.194405813,0.196135401,0.191146173,0.172246333,0.194606378,0.196588193,0.25866201,0.198343426,0.228446672,0.238807274
1388,0.1,0.014,0.21,0.245,0.358046895,0.28679429,0.343133937,0.378795803,0.335641518,0.284613525,0.348462864,0.386438407,0.21993641,0.220864729,0.253655712,0.261975972,0.216381903,0.220580942,0.25353849,0.262017668,0.220399722,0.220192783,0.253348038,0.262187212,0.294933531,0.251440883,0.300692123,0.322644328
1389,0.1,0.014,0.11,0.245,0.47206589,0.410295925,0.516720743,0.600904723,0.447755308,0.412926124,0.532131517,0.620933878,0.283199271,0.306704032,0.370421619,0.403639536,0.279503514,0.307569736,0.37185326,0.405398278,0.283944602,0.305980131,0.370239445,0.404248642,0.383228723,0.353266252,0.444509601,0.503002697
