,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
253,Nairobi,0.1,0.006,0.31,1.225,0.662390219,0.391850504,0.363690066,0.314234062
254,Nairobi,0.1,0.008,0.01,1.225,1.968689886,1.800403514,2.324999085,2.752130747
255,Nairobi,0.1,0.008,0.15,1.225,0.729112952,0.487352492,0.501523776,0.454057759
256,Nairobi,0.1,0.008,0.07,1.225,0.830302778,0.594540161,0.650378648,0.641655211
257,Nairobi,0.1,0.008,0.11,1.225,0.761309688,0.521457623,0.548886636,0.513747785
258,Nairobi,0.1,0.008,0.21,1.225,0.703815571,0.460555673,0.464310207,0.407158595
259,Nairobi,0.1,0.008,0.17,1.225,0.718696375,0.476318496,0.486200524,0.434746315
260,Nairobi,0.1,0.008,0.27,1.225,0.68976152,0.445668617,0.443636101,0.381103638
261,Nairobi,0.1,0.008,0.13,1.225,0.742734642,0.501781578,0.521561898,0.479311216
262,Nairobi,0.1,0.008,0.23,1.225,0.698316153,0.454730295,0.456220327,0.39696316
263,Nairobi,0.1,0.008,0.33,1.225,0.680818074,0.43619509,0.430479933,0.364523319
264,Nairobi,0.1,0.01,0.03,1.225,1.118788091,0.980042013,1.168689225,1.252097467
265,Nairobi,0.1,0.008,0.19,1.225,0.710472769,0.467607457,0.474103236,0.419500459
266,Nairobi,0.1,0.01,0.09,1.225,0.813976008,0.624809334,0.672463534,0.635253278
267,Nairobi,0.1,0.008,0.29,1.225,0.686369173,0.442075204,0.43864582,0.374814538
268,Nairobi,0.1,0.008,0.35,1.225,0.678518339,0.433759052,0.427096936,0.360259831
269,Nairobi,0.1,0.01,0.05,1.225,0.93590081,0.766902361,0.870953743,0.881990863
270,Nairobi,0.1,0.008,0.25,1.225,0.693696648,0.449836985,0.449424839,0.38839901
271,Nairobi,0.1,0.01,0.15,1.225,0.753013685,0.553762933,0.5732186,0.51188471
272,Nairobi,0.1,0.008,0.31,1.225,0.683414554,0.438945463,0.434299456,0.369336947
273,Nairobi,0.1,0.01,0.11,1.225,0.786265847,0.592515495,0.62735217,0.579176615
274,Nairobi,0.1,0.01,0.21,1.225,0.726887041,0.523314571,0.530685203,0.45901266
275,Nairobi,0.1,0.01,0.01,1.225,2.033224647,2.0457405,2.657366978,3.102630937
276,Nairobi,0.1,0.01,0.07,1.225,0.857520569,0.675556828,0.74335287,0.723373812
277,Nairobi,0.1,0.01,0.13,1.225,0.767081901,0.570158239,0.596121251,0.540354345
278,Nairobi,0.1,0.01,0.17,1.225,0.742255646,0.541225359,0.555704829,0.490113839
279,Nairobi,0.1,0.01,0.27,1.225,0.71237229,0.506398889,0.507055651,0.429639449
280,Nairobi,0.1,0.01,0.23,1.225,0.721207349,0.516695382,0.521438842,0.447518775
281,Nairobi,0.1,0.01,0.19,1.225,0.733762465,0.531327286,0.541878185,0.472926333
282,Nairobi,0.1,0.012,0.03,1.225,1.156705548,1.10285623,1.298044403,1.374089935
