,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
2072,Madrid,0.5,0.01,0.01,0.245,2.568022175,2.609469758,2.662679617,2.627707576
2073,Madrid,0.5,0.01,0.21,0.245,0.346200795,0.269684748,0.236337479,0.201529377
2074,Madrid,0.5,0.01,0.11,0.245,0.447192382,0.376038229,0.346625327,0.311809746
2075,Madrid,0.5,0.01,0.17,0.245,0.372339748,0.297211472,0.264882502,0.23007246
2076,Madrid,0.5,0.01,0.07,0.245,0.568382545,0.503662744,0.478971124,0.444146592
2077,Madrid,0.5,0.01,0.13,0.245,0.414564291,0.341677822,0.31099381,0.276180642
2078,Madrid,0.5,0.01,0.19,0.245,0.35789453,0.281999327,0.249107611,0.214298641
2079,Madrid,0.5,0.01,0.25,0.245,0.328426348,0.25096663,0.216926924,0.182120145
2080,Madrid,0.5,0.01,0.27,0.245,0.321514077,0.243687381,0.209378396,0.174572133
2081,Madrid,0.5,0.01,0.23,0.245,0.336540764,0.259511851,0.225788256,0.190980873
2082,Madrid,0.5,0.01,0.31,0.245,0.310365279,0.231946689,0.197203387,0.162397959
2083,Madrid,0.5,0.012,0.01,0.245,2.656319573,2.69362026,2.719005578,2.66724596
2084,Madrid,0.5,0.012,0.07,0.245,0.587925484,0.519904922,0.489103213,0.450829542
2085,Madrid,0.5,0.01,0.29,0.245,0.315555232,0.237412177,0.202871057,0.16806524
2086,Madrid,0.5,0.01,0.33,0.245,0.305804418,0.227143693,0.192222719,0.157417633
2087,Madrid,0.5,0.012,0.03,0.245,1.047568526,1.002952658,0.984636943,0.943366387
2088,Madrid,0.5,0.012,0.13,0.245,0.428818431,0.35269629,0.31757253,0.280336255
2089,Madrid,0.5,0.012,0.19,0.245,0.37020017,0.291093275,0.254377199,0.217523133
2090,Madrid,0.5,0.012,0.09,0.245,0.511318355,0.439397023,0.406514323,0.368740136
2091,Madrid,0.5,0.01,0.35,0.245,0.301764807,0.222889622,0.187811281,0.153006499
2092,Madrid,0.5,0.012,0.25,0.245,0.33971877,0.259059833,0.221515766,0.184860456
2093,Madrid,0.5,0.012,0.05,0.245,0.725818369,0.664819208,0.637763293,0.598590555
2094,Madrid,0.5,0.012,0.15,0.245,0.404068481,0.326686105,0.290890031,0.253815132
2095,Madrid,0.5,0.012,0.31,0.245,0.3210367,0.239426534,0.201375001,0.164841515
2096,Madrid,0.5,0.012,0.21,0.245,0.358104364,0.278381575,0.24133693,0.204561734
2097,Madrid,0.5,0.012,0.11,0.245,0.462568388,0.388164756,0.353957792,0.316501461
2098,Madrid,0.5,0.012,0.27,0.245,0.332568832,0.251545841,0.213807558,0.177198871
2099,Madrid,0.5,0.012,0.17,0.245,0.385142064,0.306795984,0.27048579,0.233534297
2100,Madrid,0.5,0.012,0.33,0.245,0.316319022,0.234468651,0.196288972,0.159786252
2101,Madrid,0.5,0.012,0.23,0.245,0.348112188,0.267880621,0.23056455,0.193854509
2102,Madrid,0.5,0.014,0.01,0.245,2.750905114,2.757970602,2.761268033,2.696603267
2103,Madrid,0.5,0.012,0.29,0.245,0.326405102,0.245068274,0.207162564,0.170594071
2104,Madrid,0.5,0.014,0.07,0.245,0.608860182,0.532325403,0.496705516,0.455791642
2105,Madrid,0.5,0.012,0.35,0.245,0.312140514,0.230077394,0.191784215,0.155308745
2106,Madrid,0.5,0.014,0.13,0.245,0.444087687,0.361122173,0.322508671,0.283421804
2107,Madrid,0.5,0.014,0.03,0.245,1.084870075,1.026913106,0.999941499,0.953749643
2108,Madrid,0.5,0.014,0.19,0.245,0.383382162,0.298047467,0.258331073,0.219917323
2109,Madrid,0.5,0.014,0.09,0.245,0.529525246,0.449894178,0.412832917,0.372798711
2110,Madrid,0.5,0.014,0.25,0.245,0.351815389,0.265248749,0.224958863,0.186895141
2111,Madrid,0.5,0.014,0.15,0.245,0.418456447,0.334490607,0.295411437,0.256608773
2112,Madrid,0.5,0.014,0.05,0.245,0.751663122,0.680701678,0.647676271,0.605179001
2113,Madrid,0.5,0.014,0.31,0.245,0.332468092,0.245146412,0.204505043,0.16665586
2114,Madrid,0.5,0.014,0.11,0.245,0.479039403,0.397437977,0.359459481,0.319985065
2115,Madrid,0.5,0.016,0.01,0.245,2.841026343,2.808885579,2.794221572,2.719312889
2116,Madrid,0.5,0.014,0.21,0.245,0.370855651,0.285032086,0.245088114,0.206813263
2117,Madrid,0.5,0.014,0.17,0.245,0.398856103,0.314125312,0.274690045,0.236104715
2118,Madrid,0.5,0.014,0.27,0.245,0.344410857,0.257555249,0.217130843,0.179149228
2119,Madrid,0.5,0.014,0.23,0.245,0.360507676,0.274280265,0.234148295,0.195988188
2120,Madrid,0.5,0.014,0.33,0.245,0.327582428,0.240070086,0.19933996,0.161544955
2121,Madrid,0.5,0.016,0.03,0.245,1.12041104,1.045870979,1.011875006,0.961781709
2122,Madrid,0.5,0.016,0.07,0.245,0.628806791,0.542152678,0.502633301,0.459630122
2123,Madrid,0.5,0.014,0.29,0.245,0.33802765,0.250922933,0.210382564,0.172471731
2124,Madrid,0.5,0.016,0.13,0.245,0.458636254,0.36778886,0.326357556,0.285808659
2125,Madrid,0.5,0.016,0.19,0.245,0.395941981,0.30354973,0.261414049,0.221769371
2126,Madrid,0.5,0.014,0.35,0.245,0.323255133,0.235573922,0.194765184,0.157018166
2127,Madrid,0.5,0.016,0.05,0.245,0.776288037,0.693268132,0.655405773,0.610275556
