,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
1814,Johanesberg,0.4,0.0,0.35,0.245,0.212080441,0.125462127,0.095230624,0.073335212
1815,Johanesberg,0.4,0.002,0.09,0.245,0.375984653,0.265559995,0.242500192,0.242464437
1816,Johanesberg,0.4,0.0,0.25,0.245,0.2305187,0.14099027,0.10974305,0.087072825
1817,Johanesberg,0.4,0.002,0.15,0.245,0.297895525,0.198068826,0.174084002,0.167393764
1818,Johanesberg,0.4,0.0,0.31,0.245,0.218028249,0.130471187,0.099912033,0.077766681
1819,Johanesberg,0.4,0.002,0.05,0.245,0.532163106,0.400542546,0.379332807,0.392606058
1820,Johanesberg,0.4,0.002,0.01,0.245,1.93776998,1.615386361,1.610827282,1.743881755
1821,Johanesberg,0.4,0.002,0.11,0.245,0.340489577,0.234882172,0.211401902,0.208341378
1822,Johanesberg,0.4,0.002,0.21,0.245,0.264428842,0.169144132,0.144762879,0.135220736
1823,Johanesberg,0.4,0.002,0.17,0.245,0.284115115,0.186158645,0.162010585,0.15414603
1824,Johanesberg,0.4,0.002,0.07,0.245,0.431762657,0.313768034,0.291368966,0.296086425
1825,Johanesberg,0.4,0.002,0.27,0.245,0.245836306,0.153074928,0.128473445,0.117346923
1826,Johanesberg,0.4,0.002,0.13,0.245,0.315916078,0.213643695,0.189872336,0.184717744
1827,Johanesberg,0.4,0.002,0.33,0.245,0.234004747,0.142849129,0.118107506,0.105972754
1828,Johanesberg,0.4,0.002,0.23,0.245,0.257153493,0.162856173,0.138388743,0.128226623
1829,Johanesberg,0.4,0.002,0.19,0.245,0.273235853,0.176755882,0.152478952,0.143687308
1830,Johanesberg,0.4,0.004,0.03,0.245,0.789081136,0.661787658,0.711439711,0.747377645
1831,Johanesberg,0.4,0.002,0.29,0.245,0.241348466,0.149196169,0.124541529,0.113032574
1832,Johanesberg,0.4,0.002,0.25,0.245,0.251042208,0.157574296,0.133034477,0.12235158
1833,Johanesberg,0.4,0.004,0.09,0.245,0.387096087,0.291441997,0.295124228,0.29331019
1834,Johanesberg,0.4,0.002,0.35,0.245,0.230962357,0.140219651,0.115441992,0.103047984
1835,Johanesberg,0.4,0.004,0.05,0.245,0.547890066,0.439580214,0.461650364,0.474937106
1836,Johanesberg,0.4,0.004,0.15,0.245,0.306699201,0.217373006,0.211861304,0.202496899
1837,Johanesberg,0.4,0.004,0.21,0.245,0.27224348,0.185629253,0.176177316,0.16357706
1838,Johanesberg,0.4,0.002,0.31,0.245,0.237439709,0.145817903,0.121116964,0.109274924
1839,Johanesberg,0.4,0.004,0.01,0.245,1.995036692,1.772825109,1.960386733,2.109580674
1840,Johanesberg,0.4,0.004,0.11,0.245,0.350552029,0.257774252,0.257277418,0.252031392
1841,Johanesberg,0.4,0.004,0.27,0.245,0.253101481,0.167993913,0.156352975,0.141955039
1842,Johanesberg,0.4,0.004,0.07,0.245,0.444522494,0.344348486,0.354597828,0.358176922
1843,Johanesberg,0.4,0.004,0.17,0.245,0.292511539,0.204302035,0.19716788,0.186471064
1844,Johanesberg,0.4,0.004,0.23,0.245,0.264753123,0.178728458,0.168419953,0.155116255
1845,Johanesberg,0.4,0.004,0.13,0.245,0.325252313,0.234465832,0.231075803,0.223453787
1846,Johanesberg,0.4,0.004,0.33,0.245,0.240920264,0.156771488,0.143737563,0.128195661
1847,Johanesberg,0.4,0.004,0.29,0.245,0.248481012,0.163737123,0.151567808,0.136735953
1848,Johanesberg,0.4,0.004,0.19,0.245,0.281310764,0.19398286,0.185567824,0.173819106
1849,Johanesberg,0.4,0.004,0.25,0.245,0.258461232,0.172931799,0.161903779,0.148009191
1850,Johanesberg,0.4,0.006,0.03,0.245,0.813110918,0.73325183,0.801172659,0.819111314
1851,Johanesberg,0.4,0.006,0.09,0.245,0.398884272,0.322913816,0.332347856,0.321462245
1852,Johanesberg,0.4,0.004,0.31,0.245,0.24445674,0.160029604,0.147400092,0.132190308
1853,Johanesberg,0.4,0.006,0.15,0.245,0.31603907,0.240846369,0.238583089,0.22193265
1854,Johanesberg,0.4,0.004,0.35,0.245,0.237787963,0.153885735,0.140493616,0.124657554
1855,Johanesberg,0.4,0.006,0.05,0.245,0.564574888,0.48704897,0.519877713,0.520521799
1856,Johanesberg,0.4,0.006,0.21,0.245,0.280534073,0.205674717,0.198398328,0.179277266
1857,Johanesberg,0.4,0.006,0.11,0.245,0.361227343,0.285610407,0.289727478,0.276221487
1858,Johanesberg,0.4,0.006,0.17,0.245,0.301419353,0.226363909,0.222036404,0.204368647
1859,Johanesberg,0.4,0.006,0.01,0.245,2.055791275,1.964266394,2.207647713,2.312059251
1860,Johanesberg,0.4,0.006,0.27,0.245,0.260809146,0.186134998,0.176073568,0.155579952
1861,Johanesberg,0.4,0.006,0.07,0.245,0.458059477,0.381533495,0.399322782,0.392554917
1862,Johanesberg,0.4,0.006,0.33,0.245,0.248256977,0.173700702,0.161866991,0.140499943
1863,Johanesberg,0.4,0.006,0.23,0.245,0.272815614,0.198028729,0.189662538,0.170004388
1864,Johanesberg,0.4,0.006,0.13,0.245,0.335157177,0.259784991,0.260221088,0.24490099
1865,Johanesberg,0.4,0.006,0.19,0.245,0.289877482,0.214930402,0.208973248,0.190502348
1866,Johanesberg,0.4,0.006,0.29,0.245,0.256047971,0.181418532,0.170684855,0.149859936
1867,Johanesberg,0.4,0.006,0.35,0.245,0.245029288,0.170503326,0.158213889,0.136622247
1868,Johanesberg,0.4,0.006,0.25,0.245,0.266332117,0.191606109,0.182324488,0.162215185
