,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
1524,Copenhagen,0.2,0.008,0.19,0.245,0.370019712,0.275421394,0.294257846,0.316053254
1525,Copenhagen,0.2,0.01,0.03,0.245,1.159331066,1.105821771,1.382439267,1.620169068
1526,Copenhagen,0.2,0.008,0.25,0.245,0.335298396,0.240987925,0.251605113,0.26376643
1527,Copenhagen,0.2,0.008,0.35,0.245,0.303884014,0.209834,0.213014766,0.216459584
1528,Copenhagen,0.2,0.01,0.09,0.245,0.539007003,0.462084356,0.547281974,0.611813095
1529,Copenhagen,0.2,0.008,0.31,0.245,0.314017662,0.219883625,0.225463228,0.231719809
1530,Copenhagen,0.2,0.01,0.15,0.245,0.414942342,0.333337059,0.380250772,0.410142225
1531,Copenhagen,0.2,0.01,0.05,0.245,0.787136578,0.71957926,0.881344806,1.015155376
1532,Copenhagen,0.2,0.01,0.01,0.245,3.020303757,3.037034636,3.887912002,4.645238069
1533,Copenhagen,0.2,0.01,0.11,0.245,0.482613953,0.403562829,0.471358662,0.520144469
1534,Copenhagen,0.2,0.01,0.21,0.245,0.361771881,0.278159779,0.308666155,0.323712084
1535,Copenhagen,0.2,0.01,0.17,0.245,0.393048608,0.310616984,0.350774728,0.374553312
1536,Copenhagen,0.2,0.01,0.07,0.245,0.627624691,0.5540468,0.666590098,0.755863871
1537,Copenhagen,0.2,0.01,0.13,0.245,0.443572629,0.36304795,0.418796402,0.456681615
1538,Copenhagen,0.2,0.01,0.27,0.245,0.332232819,0.247505837,0.268897066,0.27569552
1539,Copenhagen,0.2,0.01,0.23,0.245,0.350213106,0.266164745,0.293104319,0.30492297
1540,Copenhagen,0.2,0.01,0.19,0.245,0.375764094,0.292680099,0.32750419,0.34645683
1541,Copenhagen,0.2,0.01,0.33,0.245,0.313435303,0.227998868,0.24358958,0.245139672
1542,Copenhagen,0.2,0.012,0.03,0.245,1.177612954,1.179748225,1.502857769,1.738792847
1543,Copenhagen,0.2,0.01,0.29,0.245,0.325102718,0.240106631,0.25929766,0.264105352
1544,Copenhagen,0.2,0.01,0.25,0.245,0.340503746,0.256088929,0.280032394,0.289140136
1545,Copenhagen,0.2,0.01,0.35,0.245,0.308601671,0.222982808,0.237081965,0.237282485
1546,Copenhagen,0.2,0.012,0.09,0.245,0.547506789,0.492975643,0.594953418,0.656608162
1547,Copenhagen,0.2,0.012,0.05,0.245,0.799549204,0.76768461,0.958115065,1.08948192
1548,Copenhagen,0.2,0.01,0.31,0.245,0.318892639,0.233662172,0.250936901,0.254010707
1549,Copenhagen,0.2,0.012,0.15,0.245,0.42148571,0.355621325,0.413372827,0.440171573
1550,Copenhagen,0.2,0.012,0.21,0.245,0.367476785,0.296755331,0.335552773,0.347413284
1551,Copenhagen,0.2,0.012,0.01,0.245,3.067931961,3.240066632,4.226571753,4.985348063
1552,Copenhagen,0.2,0.012,0.11,0.245,0.490224457,0.430541832,0.512416743,0.558227842
1553,Copenhagen,0.2,0.012,0.07,0.245,0.637521919,0.591085965,0.724653973,0.811205891
1554,Copenhagen,0.2,0.012,0.17,0.245,0.399246726,0.331382367,0.381329248,0.40197695
1555,Copenhagen,0.2,0.012,0.27,0.245,0.337471912,0.26405211,0.292319564,0.295881095
1556,Copenhagen,0.2,0.012,0.23,0.245,0.355735737,0.283958404,0.31863541,0.327248489
1557,Copenhagen,0.2,0.012,0.13,0.245,0.450567478,0.38731845,0.455276004,0.490118434
1558,Copenhagen,0.2,0.012,0.33,0.245,0.318377972,0.24324106,0.26480765,0.263088042
1559,Copenhagen,0.2,0.012,0.19,0.245,0.381689647,0.312246364,0.35603171,0.37182333
1560,Copenhagen,0.2,0.012,0.29,0.245,0.330229374,0.256158252,0.281883994,0.283442331
1561,Copenhagen,0.2,0.014,0.03,0.245,1.196480668,1.264267073,1.607151089,1.839109163
1562,Copenhagen,0.2,0.012,0.25,0.245,0.345873266,0.273208999,0.304424844,0.310310085
1563,Copenhagen,0.2,0.012,0.35,0.245,0.313468116,0.237889666,0.257733184,0.254655576
1564,Copenhagen,0.2,0.014,0.09,0.245,0.556278943,0.528293123,0.636241202,0.694489909
1565,Copenhagen,0.2,0.012,0.31,0.245,0.323921366,0.249282967,0.272794965,0.272608587
1566,Copenhagen,0.2,0.014,0.05,0.245,0.812359581,0.822682632,1.024605057,1.152337488
1567,Copenhagen,0.2,0.014,0.15,0.245,0.428238753,0.381098545,0.442059523,0.465566427
1568,Copenhagen,0.2,0.014,0.01,0.245,3.117086363,3.472189632,4.519881744,5.272968151
1569,Copenhagen,0.2,0.014,0.11,0.245,0.498078833,0.461386464,0.547976757,0.590433725
1570,Copenhagen,0.2,0.014,0.21,0.245,0.373364498,0.318015306,0.358839017,0.367456627
1571,Copenhagen,0.2,0.014,0.07,0.245,0.647736295,0.633432208,0.774942543,0.858006858
1572,Copenhagen,0.2,0.014,0.27,0.245,0.342878887,0.282969181,0.312605568,0.312951387
1573,Copenhagen,0.2,0.014,0.17,0.245,0.405643456,0.355123073,0.407792226,0.425168238
1574,Copenhagen,0.2,0.014,0.13,0.245,0.457786469,0.415066497,0.486870641,0.518394876
1575,Copenhagen,0.2,0.014,0.23,0.245,0.361435334,0.30430159,0.340747645,0.346128463
1576,Copenhagen,0.2,0.014,0.33,0.245,0.323479023,0.260667197,0.283184418,0.278266401
1577,Copenhagen,0.2,0.016,0.03,0.245,1.215962823,1.351844665,1.698341142,1.925039668
1578,Copenhagen,0.2,0.014,0.29,0.245,0.335520309,0.274509795,0.301445804,0.299794992
1579,Copenhagen,0.2,0.014,0.19,0.245,0.387805078,0.33461614,0.380739124,0.393274963
1580,Copenhagen,0.2,0.014,0.25,0.245,0.351414848,0.292782082,0.325550914,0.328212829
1581,Copenhagen,0.2,0.016,0.09,0.245,0.565336768,0.564888744,0.672341647,0.726939244
1582,Copenhagen,0.2,0.014,0.35,0.245,0.318490502,0.254932422,0.275619008,0.26934744
1583,Copenhagen,0.2,0.016,0.15,0.245,0.435211715,0.407497787,0.467142063,0.487319545
1584,Copenhagen,0.2,0.014,0.31,0.245,0.329111233,0.267141955,0.291726026,0.288336216
1585,Copenhagen,0.2,0.016,0.05,0.245,0.825587137,0.879671037,1.08274134,1.206179285
1586,Copenhagen,0.2,0.016,0.01,0.245,3.167841516,3.712713183,4.776340679,5.519342226
1587,Copenhagen,0.2,0.016,0.11,0.245,0.506188992,0.493347366,0.579069061,0.618021141
1588,Copenhagen,0.2,0.016,0.21,0.245,0.379443948,0.340044682,0.379199609,0.384625664
1589,Copenhagen,0.2,0.016,0.07,0.245,0.658283309,0.677310964,0.818912928,0.898096356
1590,Copenhagen,0.2,0.016,0.17,0.245,0.412248501,0.379722957,0.430930433,0.445033792
1591,Copenhagen,0.2,0.016,0.27,0.245,0.348461944,0.302570861,0.330342866,0.327573722
1592,Copenhagen,0.2,0.016,0.33,0.245,0.328746195,0.278723988,0.299252355,0.291268116
1593,Copenhagen,0.2,0.016,0.13,0.245,0.465240553,0.443818748,0.514495773,0.542616349
1594,Copenhagen,0.2,0.016,0.19,0.245,0.394119662,0.357795479,0.402342333,0.411650336
1595,Copenhagen,0.2,0.016,0.23,0.245,0.367320544,0.325380997,0.36008173,0.362300963
1596,Copenhagen,0.2,0.018,0.03,0.245,1.236089931,1.430758579,1.778618476,1.999349804
1597,Copenhagen,0.2,0.018,0.09,0.245,0.57469445,0.597864117,0.704121949,0.75500046
1598,Copenhagen,0.2,0.016,0.29,0.245,0.340983547,0.293525482,0.318549895,0.313802608
1599,Copenhagen,0.2,0.016,0.35,0.245,0.323676446,0.272591956,0.291257682,0.281932426
1600,Copenhagen,0.2,0.016,0.25,0.245,0.357136894,0.313063516,0.344022733,0.34354824
1601,Copenhagen,0.2,0.018,0.15,0.245,0.442415515,0.431285465,0.489222974,0.506130992
1602,Copenhagen,0.2,0.018,0.05,0.245,0.839252589,0.931021822,1.13392045,1.252740064
1603,Copenhagen,0.2,0.018,0.11,0.245,0.514567637,0.522146512,0.606440547,0.641877914
1604,Copenhagen,0.2,0.018,0.01,0.245,3.220276909,3.929442766,5.002109158,5.73239917
1605,Copenhagen,0.2,0.016,0.31,0.245,0.334470113,0.285647261,0.308278615,0.301808433
1606,Copenhagen,0.2,0.018,0.21,0.245,0.385724658,0.359894786,0.397123649,0.399472935
1607,Copenhagen,0.2,0.018,0.17,0.245,0.419072205,0.40188928,0.45129969,0.462212929
1608,Copenhagen,0.2,0.018,0.07,0.245,0.66917948,0.716848983,0.857621374,0.932764557
1609,Copenhagen,0.2,0.018,0.23,0.245,0.373400582,0.344375108,0.377102104,0.376286459
1610,Copenhagen,0.2,0.018,0.27,0.245,0.354229827,0.320233431,0.345957541,0.340218681
1611,Copenhagen,0.2,0.018,0.13,0.245,0.472941402,0.469726662,0.538815003,0.563562357
1612,Copenhagen,0.2,0.018,0.33,0.245,0.334187734,0.294994497,0.31339744,0.302511611
1613,Copenhagen,0.2,0.018,0.19,0.245,0.40064329,0.378681786,0.421360284,0.42754081
1614,Copenhagen,0.2,0.018,0.29,0.245,0.346627644,0.310660028,0.333607139,0.325915976
1615,Copenhagen,0.3,0.0,0.03,0.245,1.146424263,0.932013653,0.85713294,0.800535349
1616,Copenhagen,0.2,0.018,0.25,0.245,0.363048369,0.331338595,0.360284029,0.356809845
1617,Copenhagen,0.2,0.018,0.35,0.245,0.329034069,0.288504508,0.305024875,0.292815545
1618,Copenhagen,0.3,0.0,0.09,0.245,0.533006252,0.389456005,0.339322977,0.302300556
1619,Copenhagen,0.3,0.0,0.15,0.245,0.410322799,0.280944632,0.235761144,0.202653758
1620,Copenhagen,0.3,0.0,0.05,0.245,0.778373407,0.606479012,0.546446909,0.50159442
1621,Copenhagen,0.2,0.018,0.31,0.245,0.340006398,0.302321916,0.322850355,0.313458803
1622,Copenhagen,0.3,0.0,0.11,0.245,0.477241024,0.34013263,0.292249392,0.257006532
1623,Copenhagen,0.3,0.0,0.01,0.245,2.986678793,2.55968712,2.410563361,2.295240263
1624,Copenhagen,0.3,0.0,0.17,0.245,0.388672808,0.261795596,0.217485557,0.18506906
1625,Copenhagen,0.3,0.0,0.21,0.245,0.357744283,0.234439869,0.191377614,0.159948101
1626,Copenhagen,0.3,0.0,0.27,0.245,0.32853408,0.208603977,0.166720187,0.136222826
1627,Copenhagen,0.3,0.0,0.07,0.245,0.620637361,0.466964203,0.413295791,0.373476917
1628,Copenhagen,0.3,0.0,0.19,0.245,0.371580722,0.246677951,0.203057477,0.171186418
1629,Copenhagen,0.3,0.0,0.23,0.245,0.346314193,0.224330161,0.181729044,0.150664286
1630,Copenhagen,0.3,0.0,0.13,0.245,0.438634346,0.305985698,0.259660008,0.225649152
1631,Copenhagen,0.3,0.0,0.33,0.245,0.309945836,0.192163026,0.151029169,0.121124996
1632,Copenhagen,0.3,0.0,0.29,0.245,0.321483358,0.202367745,0.160768412,0.130496054
1633,Copenhagen,0.3,0.002,0.03,0.245,1.231758437,1.00455194,0.964932251,0.984054205
1634,Copenhagen,0.3,0.0,0.25,0.245,0.336712927,0.215838017,0.173624256,0.142865892
1635,Copenhagen,0.3,0.002,0.09,0.245,0.572680612,0.419767225,0.381998718,0.371601496
1636,Copenhagen,0.3,0.0,0.35,0.245,0.305166016,0.187935368,0.14699435,0.117242713
1637,Copenhagen,0.3,0.0,0.31,0.245,0.315342415,0.196936197,0.155584617,0.125508229
1638,Copenhagen,0.3,0.002,0.05,0.245,0.836311688,0.653681055,0.615172071,0.616582514
1639,Copenhagen,0.3,0.002,0.11,0.245,0.512764494,0.366605029,0.329004814,0.315924036
1640,Copenhagen,0.3,0.002,0.15,0.245,0.440865207,0.302810451,0.26541219,0.249111151
1641,Copenhagen,0.3,0.002,0.21,0.245,0.384373005,0.25268624,0.215446664,0.19661543
1642,Copenhagen,0.3,0.002,0.01,0.245,3.208992446,2.758906646,2.713733447,2.821412989
1643,Copenhagen,0.3,0.002,0.07,0.245,0.666834548,0.503307858,0.465274894,0.459094693
1644,Copenhagen,0.3,0.002,0.27,0.245,0.352988538,0.22483955,0.187688137,0.16745125
1645,Copenhagen,0.3,0.002,0.13,0.245,0.471284126,0.329800454,0.29231675,0.277378128
1646,Copenhagen,0.3,0.002,0.17,0.245,0.417603696,0.282171053,0.244838132,0.227495247
1647,Copenhagen,0.3,0.002,0.23,0.245,0.372092115,0.241789697,0.204584618,0.185203345
1648,Copenhagen,0.3,0.002,0.33,0.245,0.333016677,0.207119005,0.170023702,0.148892316
1649,Copenhagen,0.3,0.002,0.25,0.245,0.361776178,0.232636612,0.195460513,0.175617207
1650,Copenhagen,0.3,0.002,0.29,0.245,0.345412995,0.218117954,0.180987824,0.160411643
1651,Copenhagen,0.3,0.002,0.19,0.245,0.39923936,0.265876807,0.228595471,0.210430076
1652,Copenhagen,0.3,0.002,0.35,0.245,0.327881071,0.20256231,0.165481436,0.144120037
1653,Copenhagen,0.3,0.004,0.09,0.245,0.58103,0.441757716,0.428353808,0.461307968
1654,Copenhagen,0.3,0.004,0.03,0.245,1.24971684,1.057177751,1.082025633,1.221609845
1655,Copenhagen,0.3,0.004,0.15,0.245,0.447292794,0.318673887,0.297619644,0.309247837
1656,Copenhagen,0.3,0.002,0.31,0.245,0.338814951,0.21226367,0.175152077,0.154280383
1657,Copenhagen,0.3,0.004,0.01,0.245,3.255777902,2.903438445,3.043041778,3.502516292
1658,Copenhagen,0.3,0.004,0.11,0.245,0.520240336,0.385810494,0.368929158,0.39218969
1659,Copenhagen,0.3,0.004,0.05,0.245,0.848504681,0.687925671,0.689822471,0.765428637
1660,Copenhagen,0.3,0.004,0.17,0.245,0.423692143,0.296953246,0.274548949,0.282413745
1661,Copenhagen,0.3,0.004,0.21,0.245,0.389976966,0.265923802,0.24159086,0.244079385
1662,Copenhagen,0.3,0.004,0.27,0.245,0.358134929,0.236618297,0.21046387,0.207874825
1663,Copenhagen,0.3,0.004,0.13,0.245,0.478155206,0.347077825,0.327789041,0.344338605
1664,Copenhagen,0.3,0.004,0.33,0.245,0.337871889,0.21796942,0.190655876,0.184835671
1665,Copenhagen,0.3,0.004,0.07,0.245,0.676556652,0.529674822,0.52173545,0.569922463
1666,Copenhagen,0.3,0.004,0.19,0.245,0.405060064,0.279805387,0.25633526,0.261228956
1667,Copenhagen,0.3,0.004,0.23,0.245,0.377517026,0.254456417,0.229410719,0.229912365
1668,Copenhagen,0.3,0.006,0.03,0.245,1.268206639,1.11562224,1.231415699,1.407732139
1669,Copenhagen,0.3,0.004,0.29,0.245,0.350448939,0.229544575,0.202950481,0.199135821
1670,Copenhagen,0.3,0.004,0.25,0.245,0.367050688,0.244823826,0.219179414,0.218012085
1671,Copenhagen,0.3,0.004,0.35,0.245,0.332661408,0.213174012,0.185562411,0.17891134
1672,Copenhagen,0.3,0.004,0.31,0.245,0.343754698,0.223383601,0.196406573,0.191524444
1673,Copenhagen,0.3,0.006,0.09,0.245,0.589626449,0.46617963,0.487494555,0.531592026
1674,Copenhagen,0.3,0.006,0.05,0.245,0.86105847,0.725956612,0.785062936,0.882047977
1675,Copenhagen,0.3,0.006,0.15,0.245,0.453910577,0.336291296,0.338710554,0.356364285
1676,Copenhagen,0.3,0.006,0.01,0.245,3.303947757,3.063950693,3.463179893,4.036153418
1677,Copenhagen,0.3,0.006,0.21,0.245,0.395746749,0.280625001,0.274946146,0.281266884
1678,Copenhagen,0.3,0.006,0.07,0.245,0.686566437,0.558957101,0.593768949,0.656754832
1679,Copenhagen,0.3,0.006,0.11,0.245,0.527937391,0.40713945,0.419865429,0.45194301
1680,Copenhagen,0.3,0.006,0.27,0.245,0.363433603,0.249699385,0.239521602,0.239546262
1681,Copenhagen,0.3,0.006,0.17,0.245,0.429960749,0.313369862,0.312454599,0.325441798
1682,Copenhagen,0.3,0.006,0.33,0.245,0.342870768,0.230019534,0.216978814,0.212996903
1683,Copenhagen,0.3,0.006,0.23,0.245,0.383102463,0.268523659,0.261084352,0.264941403
1684,Copenhagen,0.3,0.006,0.13,0.245,0.485229603,0.366265503,0.373045294,0.39680142
1685,Copenhagen,0.3,0.008,0.03,0.245,1.287251774,1.18090691,1.379682604,1.545686718
1686,Copenhagen,0.3,0.006,0.19,0.245,0.411053005,0.295274009,0.291726234,0.301029333
1687,Copenhagen,0.3,0.006,0.29,0.245,0.355633898,0.242234603,0.230970876,0.229475799
1688,Copenhagen,0.3,0.008,0.09,0.245,0.598481091,0.493459818,0.546190663,0.583686847
1689,Copenhagen,0.3,0.006,0.35,0.245,0.337583197,0.224959018,0.211182119,0.206169952
1690,Copenhagen,0.3,0.006,0.25,0.245,0.372481273,0.258358545,0.249440459,0.251228017
1691,Copenhagen,0.3,0.006,0.31,0.245,0.348840614,0.235733029,0.223523482,0.220704766
1692,Copenhagen,0.3,0.008,0.05,0.245,0.873989309,0.768438588,0.879587354,0.968486692
1693,Copenhagen,0.3,0.008,0.01,0.245,3.353564382,3.24324885,3.880159281,4.431687362
1694,Copenhagen,0.3,0.008,0.11,0.245,0.535865625,0.430964687,0.470418746,0.496232407
1695,Copenhagen,0.3,0.008,0.15,0.245,0.460727122,0.355970597,0.379492531,0.391287183
1696,Copenhagen,0.3,0.008,0.21,0.245,0.401689827,0.297046788,0.308050657,0.308830405
1697,Copenhagen,0.3,0.008,0.07,0.245,0.696876863,0.591666498,0.665260879,0.721115326
1698,Copenhagen,0.3,0.008,0.27,0.245,0.368891422,0.264311448,0.26836087,0.263021256
1699,Copenhagen,0.3,0.008,0.13,0.245,0.492516478,0.387698854,0.417961297,0.435687066
1700,Copenhagen,0.3,0.008,0.33,0.245,0.348019787,0.243479959,0.243103849,0.23387012
1701,Copenhagen,0.3,0.008,0.17,0.245,0.436417631,0.331707833,0.350075263,0.357334361
1702,Copenhagen,0.3,0.01,0.03,0.245,1.306877647,1.254307235,1.497579461,1.651507114
1703,Copenhagen,0.3,0.008,0.23,0.245,0.388855656,0.284237293,0.292519852,0.290905063
1704,Copenhagen,0.3,0.008,0.29,0.245,0.360974585,0.256409837,0.258780605,0.251963911
1705,Copenhagen,0.3,0.008,0.19,0.245,0.417225942,0.312553036,0.326851128,0.33052953
1706,Copenhagen,0.3,0.01,0.09,0.245,0.607605735,0.524131254,0.592863834,0.623647062
1707,Copenhagen,0.3,0.01,0.05,0.245,0.887314443,0.816201576,0.954749992,1.034790972
1708,Copenhagen,0.3,0.008,0.25,0.245,0.378074964,0.27347733,0.279473993,0.275847797
1709,Copenhagen,0.3,0.01,0.15,0.245,0.467751523,0.378096268,0.411920986,0.418075382
1710,Copenhagen,0.3,0.008,0.35,0.245,0.342652811,0.238123309,0.23660921,0.226374143
1711,Copenhagen,0.3,0.008,0.31,0.245,0.354079285,0.2495278,0.250436518,0.242333336
1712,Copenhagen,0.3,0.01,0.11,0.245,0.544035613,0.457751683,0.510617043,0.530205339
1713,Copenhagen,0.3,0.01,0.07,0.245,0.707501682,0.628442058,0.722108857,0.770484133
1714,Copenhagen,0.3,0.01,0.17,0.245,0.443071401,0.35232543,0.37998995,0.381798092
1715,Copenhagen,0.3,0.01,0.01,0.245,3.40469395,3.444835881,4.211727268,4.735088372
1716,Copenhagen,0.3,0.01,0.21,0.245,0.407814125,0.315509996,0.334374251,0.329973471
1717,Copenhagen,0.3,0.01,0.27,0.245,0.374515665,0.280739962,0.291292885,0.281028148
1718,Copenhagen,0.3,0.01,0.13,0.245,0.50002555,0.411796622,0.453676992,0.465514958
1719,Copenhagen,0.3,0.01,0.19,0.245,0.423587109,0.331980049,0.354781262,0.353158155
1720,Copenhagen,0.3,0.01,0.33,0.245,0.353325813,0.258613673,0.263877597,0.249881275
1721,Copenhagen,0.3,0.01,0.23,0.245,0.39478428,0.301904316,0.317516305,0.310820929
1722,Copenhagen,0.3,0.01,0.29,0.245,0.366478125,0.27234722,0.280893967,0.269213797
1723,Copenhagen,0.3,0.012,0.03,0.245,1.32711123,1.337436816,1.593385197,1.735090055
1724,Copenhagen,0.3,0.01,0.35,0.245,0.34787701,0.252924076,0.256827978,0.24187211
1725,Copenhagen,0.3,0.012,0.09,0.245,0.617012921,0.558868207,0.630791541,0.655209903
1726,Copenhagen,0.3,0.01,0.25,0.245,0.383839222,0.290475558,0.303355649,0.294732816
1727,Copenhagen,0.3,0.01,0.31,0.245,0.359477697,0.265037423,0.271836859,0.258923897
1728,Copenhagen,0.3,0.012,0.15,0.245,0.474993432,0.403154709,0.438273106,0.43923422
1729,Copenhagen,0.3,0.012,0.05,0.245,0.901052187,0.870295575,1.015828905,1.087161848
1730,Copenhagen,0.3,0.012,0.01,0.245,3.457406734,3.673143392,4.481167148,4.974731672
1731,Copenhagen,0.3,0.012,0.11,0.245,0.552458582,0.48808931,0.543283117,0.557039085
1732,Copenhagen,0.3,0.012,0.21,0.245,0.41412806,0.336420514,0.355765417,0.346673461
1733,Copenhagen,0.3,0.012,0.17,0.245,0.449931203,0.375675901,0.404299323,0.401120932
1734,Copenhagen,0.3,0.012,0.07,0.245,0.718455495,0.67009224,0.76830485,0.809478413
1735,Copenhagen,0.3,0.012,0.13,0.245,0.507767138,0.439088565,0.482700399,0.489074717
1736,Copenhagen,0.3,0.012,0.27,0.245,0.380314061,0.299346086,0.309927976,0.295251011
1737,Copenhagen,0.3,0.012,0.23,0.245,0.400896483,0.321913113,0.337829005,0.326551608
1738,Copenhagen,0.3,0.012,0.33,0.245,0.35879614,0.27575337,0.28075883,0.262527791
1739,Copenhagen,0.3,0.012,0.19,0.245,0.430145248,0.353982125,0.377477941,0.371031525
1740,Copenhagen,0.3,0.014,0.03,0.245,1.347981194,1.423897329,1.672695376,1.802709795
1741,Copenhagen,0.3,0.012,0.29,0.245,0.372152081,0.290397112,0.2988638,0.282838735
1742,Copenhagen,0.3,0.012,0.25,0.245,0.389781969,0.309726911,0.32276244,0.309649274
1743,Copenhagen,0.3,0.012,0.35,0.245,0.353262976,0.269686693,0.273258221,0.254113282
1744,Copenhagen,0.3,0.014,0.05,0.245,0.915222007,0.926557076,1.066391426,1.1295306
1745,Copenhagen,0.3,0.014,0.09,0.245,0.626715979,0.59499704,0.662188965,0.680744671
1746,Copenhagen,0.3,0.012,0.31,0.245,0.365043269,0.282602856,0.289227276,0.272028062
1747,Copenhagen,0.3,0.014,0.15,0.245,0.482463112,0.429217222,0.460087994,0.456352008
1748,Copenhagen,0.3,0.014,0.01,0.245,3.511777425,3.910598994,4.704215642,5.16860637
1749,Copenhagen,0.3,0.014,0.21,0.245,0.42064058,0.358168899,0.373473513,0.360183981
1750,Copenhagen,0.3,0.014,0.07,0.245,0.729753825,0.71341131,0.80654695,0.841025317
1751,Copenhagen,0.3,0.014,0.11,0.245,0.561146467,0.519642541,0.57032484,0.578747951
1752,Copenhagen,0.3,0.014,0.27,0.245,0.386294826,0.318697741,0.32535453,0.306757501
1753,Copenhagen,0.3,0.014,0.17,0.245,0.457006758,0.399962006,0.424423177,0.416753373
1754,Copenhagen,0.3,0.014,0.23,0.245,0.407200924,0.342723646,0.354644324,0.339277941
1755,Copenhagen,0.3,0.014,0.13,0.245,0.515752213,0.467474072,0.506726639,0.508134884
1756,Copenhagen,0.3,0.014,0.33,0.245,0.364438517,0.293579841,0.2947335,0.272758995
1757,Copenhagen,0.3,0.014,0.29,0.245,0.378004492,0.309170248,0.313739639,0.293861495
1758,Copenhagen,0.3,0.016,0.03,0.245,1.369518042,1.498946137,1.739330438,1.858456139
1759,Copenhagen,0.3,0.014,0.19,0.245,0.436909652,0.376865805,0.39626677,0.385491325
1760,Copenhagen,0.3,0.014,0.25,0.245,0.395911625,0.329749649,0.338827825,0.321716891
1761,Copenhagen,0.3,0.016,0.09,0.245,0.636729091,0.62635732,0.688568546,0.701795773
1762,Copenhagen,0.3,0.014,0.35,0.245,0.35881834,0.287120975,0.286859551,0.264016557
1763,Copenhagen,0.3,0.014,0.31,0.245,0.370783888,0.300872122,0.30362346,0.28262951
1764,Copenhagen,0.3,0.016,0.05,0.245,0.929844612,0.975392762,1.108873195,1.164459795
1765,Copenhagen,0.3,0.016,0.15,0.245,0.490171479,0.451839808,0.478416491,0.470464072
1766,Copenhagen,0.3,0.016,0.11,0.245,0.570111968,0.54703114,0.593044836,0.596644943
1767,Copenhagen,0.3,0.016,0.01,0.245,3.56788549,4.116713427,4.891617192,5.32843848
1768,Copenhagen,0.3,0.016,0.07,0.245,0.741413185,0.751012805,0.838677311,0.867032879
1769,Copenhagen,0.3,0.016,0.21,0.245,0.427361202,0.377046769,0.388351555,0.37132218
1770,Copenhagen,0.3,0.016,0.17,0.245,0.464308406,0.42104265,0.441330897,0.429640903
1771,Copenhagen,0.3,0.016,0.27,0.245,0.392466702,0.33549522,0.338315659,0.316243558
1772,Copenhagen,0.3,0.016,0.13,0.245,0.523992444,0.492113048,0.526913077,0.523848263
1773,Copenhagen,0.3,0.016,0.33,0.245,0.370261193,0.30905344,0.306474781,0.281193696
1774,Copenhagen,0.3,0.016,0.23,0.245,0.413706819,0.360787449,0.368772268,0.349769649
1775,Copenhagen,0.3,0.016,0.19,0.245,0.443890207,0.396729125,0.412052825,0.397412119
1776,Copenhagen,0.3,0.018,0.03,0.245,1.391754257,1.56439073,1.796122186,1.905218763
1777,Copenhagen,0.3,0.016,0.29,0.245,0.384043912,0.325465565,0.326238066,0.302948761
1778,Copenhagen,0.3,0.016,0.35,0.245,0.364551221,0.302254149,0.298287157,0.272180909
1779,Copenhagen,0.3,0.018,0.09,0.245,0.64706736,0.653704333,0.711051342,0.719454415
1780,Copenhagen,0.3,0.016,0.25,0.245,0.40223715,0.347129637,0.352325688,0.331665548
1781,Copenhagen,0.3,0.018,0.15,0.245,0.498130161,0.471567316,0.494037507,0.482301927
1782,Copenhagen,0.3,0.018,0.05,0.245,0.944942058,1.017978804,1.145079569,1.193760027
1783,Copenhagen,0.3,0.016,0.31,0.245,0.376707944,0.316730072,0.315718889,0.291369442
1784,Copenhagen,0.3,0.018,0.01,0.245,3.625815555,4.296450796,5.051335831,5.462513079
1785,Copenhagen,0.3,0.018,0.11,0.245,0.579368606,0.57091474,0.612408639,0.611657771
1786,Copenhagen,0.3,0.018,0.21,0.245,0.434300063,0.393508783,0.401031816,0.380665419
1787,Copenhagen,0.3,0.018,0.17,0.245,0.471847162,0.439425542,0.455741013,0.440451563
1788,Copenhagen,0.3,0.018,0.07,0.245,0.753451159,0.783802327,0.866061383,0.888849231
1789,Copenhagen,0.3,0.018,0.13,0.245,0.532500261,0.513598902,0.54411758,0.537029375
1790,Copenhagen,0.3,0.018,0.27,0.245,0.398838998,0.350143077,0.349362172,0.324200904
1791,Copenhagen,0.3,0.018,0.23,0.245,0.420423981,0.376539575,0.380813235,0.358570581
1792,Copenhagen,0.3,0.018,0.19,0.245,0.451097441,0.414050479,0.425506968,0.407411835
1793,Copenhagen,0.3,0.018,0.33,0.245,0.376272948,0.322546838,0.316481642,0.288269114
1794,Copenhagen,0.4,0.0,0.03,0.245,1.27791503,1.064238209,0.98713806,0.925794473
1795,Copenhagen,0.3,0.018,0.29,0.245,0.390279451,0.339675523,0.336890228,0.310571583
1796,Copenhagen,0.3,0.018,0.25,0.245,0.408768084,0.362285457,0.36382965,0.340010943
1797,Copenhagen,0.3,0.018,0.35,0.245,0.370470267,0.315450687,0.30802668,0.279029547
1798,Copenhagen,0.4,0.0,0.09,0.245,0.594140165,0.444708036,0.390789584,0.349601281
1799,Copenhagen,0.4,0.0,0.15,0.245,0.457385359,0.32080218,0.271520072,0.234362828
1800,Copenhagen,0.4,0.0,0.05,0.245,0.867650056,0.692520045,0.629328913,0.580078496
1801,Copenhagen,0.3,0.018,0.31,0.245,0.382824372,0.330558635,0.326027585,0.298700904
