Location,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,Panel Replacement,LCOE
Paris,0.3,0.002,0.31,0.049,5,0.101255267
Paris,0.3,0.002,0.27,0.049,5,0.110714136
Paris,0.3,0.004,0.11,0.049,5,0.230219862
Paris,0.3,0.004,0.17,0.049,5,0.162950485
Paris,0.3,0.004,0.01,0.049,5,2.136191039
Paris,0.3,0.002,0.33,0.049,5,0.097385742
Paris,0.3,0.004,0.07,0.049,5,0.339132383
Paris,0.3,0.004,0.13,0.049,5,0.200897292
Paris,0.3,0.004,0.23,0.049,5,0.130778281
Paris,0.3,0.004,0.03,0.049,5,0.738478659
Paris,0.3,0.004,0.19,0.049,5,0.149968704
Paris,0.3,0.004,0.29,0.049,5,0.111918799
Paris,0.3,0.004,0.09,0.049,5,0.272574716
Paris,0.3,0.004,0.15,0.049,5,0.179394092
Paris,0.3,0.004,0.35,0.049,5,0.099525495
Paris,0.3,0.004,0.25,0.049,5,0.123485937
Paris,0.3,0.004,0.21,0.049,5,0.139459656
Paris,0.3,0.004,0.31,0.049,5,0.107254644
Paris,0.3,0.006,0.05,0.049,5,0.487840816
Paris,0.3,0.004,0.27,0.049,5,0.11727395
Paris,0.3,0.006,0.11,0.049,5,0.244719497
Paris,0.3,0.006,0.01,0.049,5,2.270731951
Paris,0.3,0.004,0.33,0.049,5,0.103155849
Paris,0.3,0.006,0.17,0.049,5,0.173213381
Paris,0.3,0.006,0.07,0.049,5,0.360491512
Paris,0.3,0.006,0.23,0.049,5,0.139014918
Paris,0.3,0.006,0.03,0.049,5,0.78498929
Paris,0.3,0.006,0.29,0.049,5,0.118967633
Paris,0.3,0.006,0.13,0.049,5,0.213550142
Paris,0.3,0.006,0.09,0.049,5,0.289741931
Paris,0.3,0.006,0.19,0.049,5,0.159413986
Paris,0.3,0.006,0.25,0.049,5,0.131263289
Paris,0.3,0.006,0.35,0.049,5,0.105793779
Paris,0.3,0.006,0.15,0.049,5,0.190692634
Paris,0.3,0.006,0.31,0.049,5,0.114009722
Paris,0.3,0.008,0.05,0.049,5,0.520631036
Paris,0.3,0.006,0.21,0.049,5,0.148243061
Paris,0.3,0.006,0.27,0.049,5,0.124660061
Paris,0.3,0.008,0.01,0.049,5,2.423359198
Paris,0.3,0.008,0.11,0.049,5,0.261168318
Paris,0.3,0.006,0.33,0.049,5,0.109652778
Paris,0.3,0.008,0.07,0.049,5,0.384721949
Paris,0.3,0.008,0.03,0.049,5,0.837752345
Paris,0.3,0.008,0.17,0.049,5,0.184855918
Paris,0.3,0.008,0.13,0.049,5,0.227903914
Paris,0.3,0.008,0.23,0.049,5,0.148358805
Paris,0.3,0.008,0.09,0.049,5,0.309216935
Paris,0.3,0.008,0.29,0.049,5,0.126964043
Paris,0.3,0.008,0.19,0.049,5,0.170128997
Paris,0.3,0.008,0.35,0.049,5,0.112904708
Paris,0.3,0.008,0.15,0.049,5,0.203510039
Paris,0.3,0.01,0.05,0.049,5,0.558146878
Paris,0.3,0.008,0.25,0.049,5,0.140086151
Paris,0.3,0.008,0.31,0.049,5,0.121672885
Paris,0.3,0.008,0.21,0.049,5,0.158207218
Paris,0.3,0.01,0.01,0.049,5,2.597982597
Paris,0.3,0.008,0.27,0.049,5,0.133039087
Paris,0.3,0.01,0.07,0.049,5,0.412444399
Paris,0.3,0.01,0.17,0.049,5,0.198176341
Paris,0.3,0.01,0.11,0.049,5,0.27998769
Paris,0.3,0.01,0.03,0.049,5,0.898119443
Paris,0.3,0.01,0.09,0.049,5,0.331498614
Paris,0.3,0.008,0.33,0.049,5,0.117023089
Paris,0.3,0.01,0.23,0.049,5,0.159049304
Paris,0.3,0.01,0.19,0.049,5,0.182388221
Paris,0.3,0.01,0.29,0.049,5,0.136112869
Paris,0.3,0.01,0.13,0.049,5,0.244326307
Paris,0.3,0.01,0.25,0.049,5,0.150180536
Paris,0.3,0.01,0.21,0.049,5,0.169607378
Paris,0.3,0.01,0.31,0.049,5,0.130440439
Paris,0.3,0.01,0.35,0.049,5,0.121040441
Paris,0.3,0.01,0.15,0.049,5,0.218174648
Paris,0.3,0.012,0.05,0.049,5,0.600408619
Paris,0.3,0.01,0.27,0.049,5,0.142625672
Paris,0.3,0.012,0.11,0.049,5,0.301187785
Paris,0.3,0.01,0.33,0.049,5,0.125455586
Paris,0.3,0.012,0.01,0.049,5,2.794696527
Paris,0.3,0.012,0.07,0.049,5,0.443673845
Paris,0.3,0.012,0.13,0.049,5,0.262826195
Paris,0.3,0.012,0.17,0.049,5,0.213181848
Paris,0.3,0.012,0.03,0.049,5,0.96612321
Paris,0.3,0.012,0.09,0.049,5,0.356599011
Paris,0.3,0.012,0.29,0.049,5,0.146419057
Paris,0.3,0.012,0.23,0.049,5,0.171092192
Paris,0.3,0.012,0.15,0.049,5,0.234694387
Paris,0.3,0.012,0.19,0.049,5,0.196198284
Paris,0.3,0.012,0.35,0.049,5,0.130205375
Paris,0.3,0.012,0.25,0.049,5,0.161551899
Paris,0.3,0.012,0.31,0.049,5,0.140317122
Paris,0.3,0.014,0.05,0.049,5,0.638455732
Paris,0.3,0.012,0.21,0.049,5,0.182449701
Paris,0.3,0.014,0.01,0.049,5,2.97179281
Paris,0.3,0.014,0.11,0.049,5,0.320273663
Paris,0.3,0.012,0.27,0.049,5,0.153424996
Paris,0.3,0.014,0.17,0.049,5,0.226690904
Paris,0.3,0.012,0.33,0.049,5,0.134954827
Paris,0.3,0.014,0.07,0.049,5,0.47178888
Paris,0.3,0.014,0.03,0.049,5,1.027345181
Paris,0.3,0.014,0.13,0.049,5,0.279481149
Paris,0.3,0.014,0.23,0.049,5,0.181934082
Paris,0.3,0.014,0.19,0.049,5,0.208631114
Paris,0.3,0.014,0.09,0.049,5,0.379196226
Paris,0.3,0.014,0.29,0.049,5,0.155697443
Paris,0.3,0.014,0.15,0.049,5,0.249566664
Paris,0.3,0.014,0.35,0.049,5,0.138456321
Paris,0.3,0.014,0.21,0.049,5,0.194011302
Paris,0.3,0.014,0.25,0.049,5,0.171789233
Paris,0.3,0.016,0.05,0.049,5,0.671158983
Paris,0.3,0.014,0.27,0.049,5,0.163147338
Paris,0.3,0.016,0.01,0.049,5,3.124015247
Paris,0.3,0.016,0.11,0.049,5,0.336678857
Paris,0.3,0.014,0.31,0.049,5,0.149208836
Paris,0.3,0.016,0.07,0.049,5,0.49595505
Paris,0.3,0.016,0.17,0.049,5,0.238302562
Paris,0.3,0.016,0.23,0.049,5,0.191253187
Paris,0.3,0.016,0.09,0.049,5,0.398619577
Paris,0.3,0.016,0.13,0.049,5,0.293796852
Paris,0.3,0.016,0.03,0.049,5,1.079968294
Paris,0.3,0.016,0.19,0.049,5,0.219317706
Paris,0.3,0.016,0.29,0.049,5,0.163672643
Paris,0.3,0.016,0.25,0.049,5,0.180588694
Paris,0.3,0.014,0.33,0.049,5,0.143506739
Paris,0.3,0.016,0.15,0.049,5,0.262350074
Paris,0.3,0.016,0.21,0.049,5,0.203949031
Paris,0.3,0.016,0.27,0.049,5,0.171504141
Paris,0.3,0.016,0.35,0.049,5,0.145548389
Paris,0.3,0.016,0.31,0.049,5,0.156851675
Paris,0.3,0.018,0.05,0.049,5,0.699492124
Paris,0.3,0.018,0.11,0.049,5,0.350891838
Paris,0.3,0.016,0.33,0.049,5,0.150857502
Paris,0.3,0.018,0.07,0.049,5,0.516891914
Paris,0.3,0.018,0.17,0.049,5,0.248362563
Paris,0.3,0.018,0.01,0.049,5,3.255896314
Paris,0.3,0.018,0.23,0.049,5,0.199326987
Paris,0.3,0.018,0.29,0.049,5,0.170582124
Paris,0.3,0.018,0.13,0.049,5,0.306199558
Paris,0.3,0.018,0.19,0.049,5,0.228576256
Paris,0.3,0.018,0.03,0.049,5,1.125559419
Paris,0.3,0.018,0.09,0.049,5,0.4154474
Paris,0.3,0.018,0.35,0.049,5,0.15169275
Paris,0.3,0.018,0.25,0.049,5,0.18821229
Paris,0.3,0.018,0.31,0.049,5,0.163473206
Paris,0.3,0.018,0.15,0.049,5,0.273425247
Paris,0.4,0,0.01,0.049,5,2.132572156
Paris,0.3,0.018,0.21,0.049,5,0.212558789
Paris,0.3,0.018,0.27,0.049,5,0.17874423
Paris,0.3,0.018,0.33,0.049,5,0.157225988
Paris,0.4,0,0.05,0.049,5,0.458158763
Paris,0.4,0,0.11,0.049,5,0.22982985
Paris,0.4,0,0.17,0.049,5,0.162674433
Paris,0.4,0,0.03,0.049,5,0.737227616
Paris,0.4,0,0.07,0.049,5,0.338557865
Paris,0.4,0,0.23,0.049,5,0.130556732
Paris,0.4,0,0.13,0.049,5,0.200556955
Paris,0.4,0,0.19,0.049,5,0.149714645
Paris,0.4,0,0.35,0.049,5,0.099356891
Paris,0.4,0,0.09,0.049,5,0.272112952
Paris,0.4,0,0.25,0.049,5,0.123276742
Paris,0.4,0,0.29,0.049,5,0.111729199
Paris,0.4,0.002,0.05,0.049,5,0.501856084
Paris,0.4,0,0.15,0.049,5,0.179090183
Paris,0.4,0.002,0.01,0.049,5,2.335968224
Paris,0.4,0,0.21,0.049,5,0.1392234
Paris,0.4,0,0.27,0.049,5,0.117075279
Paris,0.4,0,0.31,0.049,5,0.107072945
Paris,0.4,0.002,0.07,0.049,5,0.370848138
Paris,0.4,0.002,0.11,0.049,5,0.251750088
Paris,0.4,0.002,0.03,0.049,5,0.807541391
Paris,0.4,0.002,0.09,0.049,5,0.29806598
Paris,0.4,0,0.33,0.049,5,0.102981094
Paris,0.4,0.002,0.13,0.049,5,0.219685263
Paris,0.4,0.002,0.17,0.049,5,0.17818966
Paris,0.4,0.002,0.23,0.049,5,0.143008703
Paris,0.4,0.002,0.29,0.049,5,0.122385476
Paris,0.4,0.002,0.19,0.049,5,0.163993819
Paris,0.4,0.002,0.25,0.049,5,0.135034376
Paris,0.4,0.002,0.15,0.049,5,0.196171078
Paris,0.4,0.002,0.35,0.049,5,0.108833148
Paris,0.4,0.004,0.05,0.049,5,0.531345549
Paris,0.4,0.002,0.21,0.049,5,0.152501962
Paris,0.4,0.002,0.31,0.049,5,0.117285128
Paris,0.4,0.002,0.27,0.049,5,0.128241443
Paris,0.4,0.004,0.11,0.049,5,0.266543125
Paris,0.4,0.004,0.01,0.049,5,2.473231587
Paris,0.4,0.004,0.07,0.049,5,0.392639472
Paris,0.4,0.004,0.17,0.049,5,0.188660227
Paris,0.4,0.004,0.13,0.049,5,0.232594145
Paris,0.4,0.004,0.03,0.049,5,0.854993169
Paris,0.4,0.004,0.23,0.049,5,0.151412009
Paris,0.4,0.004,0.09,0.049,5,0.315580575
Paris,0.4,0.002,0.33,0.049,5,0.112803013
Paris,0.4,0.004,0.19,0.049,5,0.173630227
Paris,0.4,0.004,0.29,0.049,5,0.129576945
Paris,0.4,0.004,0.15,0.049,5,0.207698247
Paris,0.4,0.004,0.25,0.049,5,0.142969105
Paris,0.4,0.004,0.21,0.049,5,0.1614631
Paris,0.4,0.004,0.31,0.049,5,0.124176896
Paris,0.4,0.004,0.35,0.049,5,0.11522827
Paris,0.4,0.006,0.05,0.049,5,0.564517022
Paris,0.4,0.006,0.11,0.049,5,0.283183196
Paris,0.4,0.004,0.27,0.049,5,0.135777013
Paris,0.4,0.004,0.33,0.049,5,0.119431408
Paris,0.4,0.006,0.17,0.049,5,0.200438132
Paris,0.4,0.006,0.01,0.049,5,2.627633432
Paris,0.4,0.006,0.07,0.049,5,0.417151636
Paris,0.4,0.006,0.23,0.049,5,0.160864538
Paris,0.4,0.006,0.13,0.049,5,0.247114809
Paris,0.4,0.006,0.03,0.049,5,0.9083697
Paris,0.4,0.006,0.19,0.049,5,0.184469822
Paris,0.4,0.006,0.09,0.049,5,0.335282015
Paris,0.4,0.006,0.29,0.049,5,0.137666329
Paris,0.4,0.006,0.15,0.049,5,0.22066468
Paris,0.4,0.006,0.35,0.049,5,0.122421878
Paris,0.4,0.006,0.25,0.049,5,0.15189455
Paris,0.4,0.006,0.21,0.049,5,0.17154311
Paris,0.4,0.006,0.27,0.049,5,0.144253462
Paris,0.4,0.008,0.01,0.049,5,2.802597311
Paris,0.4,0.008,0.05,0.049,5,0.602106012
Paris,0.4,0.006,0.31,0.049,5,0.131929159
Paris,0.4,0.008,0.11,0.049,5,0.302039262
Paris,0.4,0.008,0.17,0.049,5,0.213784527
Paris,0.4,0.008,0.03,0.049,5,0.968854502
Paris,0.4,0.008,0.23,0.049,5,0.171575881
Paris,0.4,0.008,0.07,0.049,5,0.444928139
Paris,0.4,0.008,0.13,0.049,5,0.263569222
Paris,0.4,0.008,0.29,0.049,5,0.146832993
Paris,0.4,0.006,0.33,0.049,5,0.126887414
Paris,0.4,0.008,0.19,0.049,5,0.196752949
Paris,0.4,0.008,0.15,0.049,5,0.235357882
Paris,0.4,0.008,0.09,0.049,5,0.357607139
Paris,0.4,0.008,0.25,0.049,5,0.162008617
Paris,0.4,0.008,0.31,0.049,5,0.140713808
Paris,0.4,0.008,0.35,0.049,5,0.130573474
Paris,0.4,0.008,0.21,0.049,5,0.182965498
Paris,0.4,0.01,0.05,0.049,5,0.644748251
Paris,0.4,0.008,0.27,0.049,5,0.153858738
Paris,0.4,0.008,0.33,0.049,5,0.135336353
Paris,0.4,0.01,0.01,0.049,5,3.001082333
Paris,0.4,0.01,0.07,0.049,5,0.476438757
Paris,0.4,0.01,0.11,0.049,5,0.32343023
Paris,0.4,0.01,0.17,0.049,5,0.228925134
Paris,0.4,0.01,0.03,0.049,5,1.037470534
Paris,0.4,0.01,0.23,0.049,5,0.183727196
Paris,0.4,0.01,0.13,0.049,5,0.282235672
Paris,0.4,0.01,0.19,0.049,5,0.210687349
Paris,0.4,0.01,0.29,0.049,5,0.157231972
Paris,0.4,0.01,0.35,0.049,5,0.139820924
Paris,0.4,0.01,0.09,0.049,5,0.382933525
Paris,0.4,0.01,0.25,0.049,5,0.17348236
Paris,0.4,0.01,0.15,0.049,5,0.252026354
Paris,0.4,0.012,0.05,0.049,5,0.683158741
Paris,0.4,0.01,0.31,0.049,5,0.150679415
Paris,0.4,0.012,0.01,0.049,5,3.179870012
Paris,0.4,0.01,0.21,0.049,5,0.195923446
Paris,0.4,0.01,0.27,0.049,5,0.164755293
Paris,0.4,0.012,0.07,0.049,5,0.50482231
Paris,0.4,0.012,0.11,0.049,5,0.342698392
Paris,0.4,0.012,0.17,0.049,5,0.242563212
Paris,0.4,0.01,0.33,0.049,5,0.144921119
Paris,0.4,0.012,0.03,0.049,5,1.099277218
Paris,0.4,0.012,0.09,0.049,5,0.40574656
Paris,0.4,0.012,0.13,0.049,5,0.299049692
Paris,0.4,0.012,0.23,0.049,5,0.194672633
Paris,0.4,0.012,0.29,0.049,5,0.166598973
Paris,0.4,0.012,0.19,0.049,5,0.223238922
Paris,0.4,0.012,0.35,0.049,5,0.148150672
Paris,0.4,0.012,0.15,0.049,5,0.267040673
Paris,0.4,0.012,0.25,0.049,5,0.183817468
Paris,0.4,0.012,0.31,0.049,5,0.159656051
Paris,0.4,0.014,0.05,0.049,5,0.71444299
Paris,0.4,0.012,0.21,0.049,5,0.207595468
Paris,0.4,0.014,0.11,0.049,5,0.358391761
Paris,0.4,0.014,0.01,0.049,5,3.325487478
Paris,0.4,0.012,0.27,0.049,5,0.174570491
Paris,0.4,0.012,0.33,0.049,5,0.153554707
Paris,0.4,0.014,0.07,0.049,5,0.527939904
Paris,0.4,0.014,0.13,0.049,5,0.312744233
Paris,0.4,0.014,0.17,0.049,5,0.253671037
Paris,0.4,0.014,0.03,0.049,5,1.149617
Paris,0.4,0.014,0.23,0.049,5,0.20358738
Paris,0.4,0.014,0.09,0.049,5,0.424327126
Paris,0.4,0.014,0.15,0.049,5,0.279269408
Paris,0.4,0.014,0.19,0.049,5,0.233461819
Paris,0.4,0.014,0.29,0.049,5,0.174228127
Paris,0.4,0.014,0.25,0.049,5,0.192235118
Paris,0.4,0.014,0.35,0.049,5,0.154935014
Paris,0.4,0.014,0.21,0.049,5,0.217101997
Paris,0.4,0.014,0.31,0.049,5,0.166967264
Paris,0.4,0.016,0.05,0.049,5,0.740339592
Paris,0.4,0.014,0.27,0.049,5,0.182564689
Paris,0.4,0.016,0.11,0.049,5,0.37138248
Paris,0.4,0.016,0.01,0.049,5,3.446027292
Paris,0.4,0.016,0.17,0.049,5,0.262865917
Paris,0.4,0.014,0.33,0.049,5,0.160586519
Paris,0.4,0.016,0.07,0.049,5,0.54707628
Paris,0.4,0.016,0.13,0.049,5,0.324080355
Paris,0.4,0.016,0.03,0.049,5,1.191287468
Paris,0.4,0.016,0.19,0.049,5,0.241924171
Paris,0.4,0.016,0.23,0.049,5,0.210966865
Paris,0.4,0.016,0.09,0.049,5,0.439707822
Paris,0.4,0.016,0.29,0.049,5,0.18054342
Paris,0.4,0.016,0.15,0.049,5,0.289392159
Paris,0.4,0.016,0.21,0.049,5,0.22497135
Paris,0.4,0.016,0.35,0.049,5,0.160550984
Paris,0.4,0.016,0.25,0.049,5,0.199203115
Paris,0.4,0.018,0.05,0.049,5,0.762161109
Paris,0.4,0.016,0.31,0.049,5,0.17301937
Paris,0.4,0.016,0.27,0.049,5,0.189182159
Paris,0.4,0.018,0.11,0.049,5,0.382328983
Paris,0.4,0.018,0.01,0.049,5,3.547598981
Paris,0.4,0.018,0.07,0.049,5,0.563201359
Paris,0.4,0.018,0.17,0.049,5,0.270613893
Paris,0.4,0.016,0.33,0.049,5,0.166407341
Paris,0.4,0.018,0.23,0.049,5,0.217185115
Paris,0.4,0.018,0.03,0.049,5,1.226400678
Paris,0.4,0.018,0.13,0.049,5,0.333632627
Paris,0.4,0.018,0.09,0.049,5,0.452668215
Paris,0.4,0.018,0.29,0.049,5,0.185864939
Paris,0.4,0.018,0.19,0.049,5,0.249054888
Paris,0.4,0.018,0.25,0.049,5,0.205074629
Paris,0.4,0.018,0.35,0.049,5,0.165283226
Paris,0.4,0.018,0.15,0.049,5,0.297921996
Paris,0.4,0.018,0.21,0.049,5,0.231602383
Paris,0.5,0,0.05,0.049,5,0.535174927
Paris,0.4,0.018,0.31,0.049,5,0.178119118
Paris,0.4,0.018,0.27,0.049,5,0.194758305
Paris,0.5,0,0.11,0.049,5,0.268464086
Paris,0.5,0,0.01,0.049,5,2.491056028
Paris,0.4,0.018,0.33,0.049,5,0.171312199
Paris,0.5,0,0.17,0.049,5,0.19001989
Paris,0.5,0,0.07,0.049,5,0.395469202
Paris,0.5,0,0.13,0.049,5,0.234270438
Paris,0.5,0,0.23,0.049,5,0.152503226
Paris,0.5,0,0.03,0.049,5,0.861155057
Paris,0.5,0,0.29,0.049,5,0.130510799
Paris,0.5,0,0.09,0.049,5,0.317854947
Paris,0.5,0,0.19,0.049,5,0.17488157
Paris,0.5,0,0.15,0.049,5,0.209195117
Paris,0.5,0,0.35,0.049,5,0.116058714
Paris,0.5,0,0.25,0.049,5,0.143999475
Paris,0.5,0,0.31,0.049,5,0.125071832
Paris,0.5,0,0.21,0.049,5,0.162626755
Paris,0.5,0.002,0.05,0.049,5,0.596249101
Paris,0.5,0.002,0.01,0.049,5,2.775335396
Paris,0.5,0,0.27,0.049,5,0.13675555
Paris,0.5,0.002,0.11,0.049,5,0.299101213
Paris,0.5,0.002,0.17,0.049,5,0.211704964
Paris,0.5,0,0.33,0.049,5,0.120292143
Paris,0.5,0.002,0.07,0.049,5,0.440600156
Paris,0.5,0.002,0.03,0.049,5,0.959430091
Paris,0.5,0.002,0.13,0.049,5,0.261005385
Paris,0.5,0.002,0.23,0.049,5,0.169906898
Paris,0.5,0.002,0.19,0.049,5,0.194839059
Paris,0.5,0.002,0.29,0.049,5,0.145404694
Paris,0.5,0.002,0.09,0.049,5,0.35412856
Paris,0.5,0.002,0.25,0.049,5,0.160432698
Paris,0.5,0.002,0.35,0.049,5,0.129303337
Paris,0.5,0.002,0.15,0.049,5,0.233068468
Paris,0.5,0.002,0.21,0.049,5,0.181185724
Paris,0.5,0.002,0.31,0.049,5,0.139345032
Paris,0.5,0.004,0.05,0.049,5,0.630884191
Paris,0.5,0.004,0.01,0.049,5,2.936549878
Paris,0.5,0.004,0.11,0.049,5,0.316475491
Paris,0.5,0.002,0.27,0.049,5,0.152362097
Paris,0.5,0.004,0.07,0.049,5,0.466193865
Paris,0.5,0.002,0.33,0.049,5,0.134019885
Paris,0.5,0.004,0.17,0.049,5,0.224002543
Paris,0.5,0.004,0.13,0.049,5,0.276166741
Paris,0.5,0.004,0.03,0.049,5,1.015161742
Paris,0.5,0.004,0.23,0.049,5,0.179776499
Paris,0.5,0.004,0.09,0.049,5,0.374699282
Paris,0.5,0.004,0.29,0.049,5,0.153851004
Paris,0.5,0.004,0.19,0.049,5,0.206156926
Paris,0.5,0.004,0.15,0.049,5,0.246607016
Paris,0.5,0.004,0.35,0.049,5,0.136814347
Paris,0.5,0.004,0.25,0.049,5,0.169751959
Paris,0.5,0.006,0.05,0.049,5,0.669791216
Paris,0.5,0.004,0.31,0.049,5,0.147439346
Paris,0.5,0.006,0.01,0.049,5,3.117648757
Paris,0.5,0.004,0.27,0.049,5,0.16121255
Paris,0.5,0.006,0.11,0.049,5,0.335992733
Paris,0.5,0.006,0.07,0.049,5,0.494944334
Paris,0.5,0.006,0.17,0.049,5,0.237816921
Paris,0.5,0.004,0.21,0.049,5,0.191710493
Paris,0.5,0.004,0.33,0.049,5,0.141804871
Paris,0.5,0.006,0.03,0.049,5,1.077767406
Paris,0.5,0.006,0.13,0.049,5,0.293198118
Paris,0.5,0.006,0.09,0.049,5,0.397807223
Paris,0.5,0.006,0.19,0.049,5,0.218870754
Paris,0.5,0.006,0.23,0.049,5,0.190863429
Paris,0.5,0.006,0.15,0.049,5,0.261815426
Paris,0.5,0.006,0.29,0.049,5,0.163339092
Paris,0.5,0.006,0.21,0.049,5,0.2035334
Paris,0.5,0.006,0.25,0.049,5,0.180220669
Paris,0.5,0.006,0.35,0.049,5,0.145251773
Paris,0.5,0.008,0.05,0.049,5,0.713812481
Paris,0.5,0.006,0.31,0.049,5,0.156532024
Paris,0.5,0.006,0.27,0.049,5,0.171154629
Paris,0.5,0.008,0.11,0.049,5,0.358075473
Paris,0.5,0.008,0.01,0.049,5,3.322552672
Paris,0.5,0.008,0.17,0.049,5,0.253447167
Paris,0.5,0.008,0.07,0.049,5,0.527473987
Paris,0.5,0.006,0.33,0.049,5,0.150550067
Paris,0.5,0.008,0.23,0.049,5,0.20340771
Paris,0.5,0.008,0.13,0.049,5,0.31246823
Paris,0.5,0.008,0.03,0.049,5,1.148602441
Paris,0.5,0.008,0.09,0.049,5,0.423952649
Paris,0.5,0.008,0.19,0.049,5,0.233255785
Paris,0.5,0.008,0.29,0.049,5,0.174074368
Paris,0.5,0.008,0.25,0.049,5,0.192065467
Paris,0.5,0.008,0.15,0.049,5,0.279022947
Paris,0.5,0.008,0.35,0.049,5,0.154798281
Paris,0.5,0.008,0.21,0.049,5,0.2169104
Paris,0.5,0.008,0.27,0.049,5,0.182403572
Paris,0.5,0.01,0.05,0.049,5,0.754369733
Paris,0.5,0.008,0.31,0.049,5,0.166819913
Paris,0.5,0.01,0.11,0.049,5,0.378420532
Paris,0.5,0.01,0.01,0.049,5,3.511332794
Paris,0.5,0.01,0.17,0.049,5,0.267847477
Paris,0.5,0.008,0.33,0.049,5,0.160444798
Paris,0.5,0.01,0.07,0.049,5,0.557443897
Paris,0.5,0.01,0.23,0.049,5,0.214964888
Paris,0.5,0.01,0.03,0.049,5,1.213863501
Paris,0.5,0.01,0.29,0.049,5,0.18396489
Paris,0.5,0.01,0.19,0.049,5,0.246508865
Paris,0.5,0.01,0.09,0.049,5,0.448040705
Paris,0.5,0.01,0.13,0.049,5,0.330221986
Paris,0.5,0.01,0.35,0.049,5,0.163593578
Paris,0.5,0.01,0.31,0.049,5,0.176298252
Paris,0.5,0.01,0.25,0.049,5,0.202978204
Paris,0.5,0.012,0.05,0.049,5,0.78513183
Paris,0.5,0.01,0.21,0.049,5,0.229234771
Paris,0.5,0.01,0.15,0.049,5,0.294876416
Paris,0.5,0.012,0.01,0.049,5,3.654519822
Paris,0.5,0.012,0.11,0.049,5,0.39385197
Paris,0.5,0.01,0.27,0.049,5,0.192767342
Paris,0.5,0.01,0.33,0.049,5,0.169560918
Paris,0.5,0.012,0.07,0.049,5,0.580175646
Paris,0.5,0.012,0.13,0.049,5,0.343687957
Paris,0.5,0.012,0.17,0.049,5,0.278769906
Paris,0.5,0.012,0.03,0.049,5,1.263363084
Paris,0.5,0.012,0.23,0.049,5,0.223730842
Paris,0.5,0.012,0.09,0.049,5,0.466311151
Paris,0.5,0.012,0.29,0.049,5,0.191466709
Paris,0.5,0.012,0.19,0.049,5,0.256561137
Paris,0.5,0.012,0.15,0.049,5,0.306901046
Paris,0.5,0.012,0.35,0.049,5,0.170264686
Paris,0.5,0.012,0.25,0.049,5,0.211255359
Paris,0.5,0.014,0.05,0.049,5,0.809190462
Paris,0.5,0.012,0.31,0.049,5,0.183487438
Paris,0.5,0.014,0.11,0.049,5,0.405920694
Paris,0.5,0.012,0.21,0.049,5,0.238582631
Paris,0.5,0.014,0.01,0.049,5,3.766504513
Paris,0.5,0.012,0.27,0.049,5,0.200628112
Paris,0.5,0.014,0.07,0.049,5,0.597953847
Paris,0.5,0.014,0.17,0.049,5,0.287312195
Paris,0.5,0.012,0.33,0.049,5,0.176475365
Paris,0.5,0.014,0.13,0.049,5,0.354219516
Paris,0.5,0.014,0.03,0.049,5,1.302076056
Paris,0.5,0.014,0.23,0.049,5,0.23058658
Paris,0.5,0.014,0.09,0.049,5,0.480600227
Paris,0.5,0.014,0.19,0.049,5,0.264422886
Paris,0.5,0.014,0.15,0.049,5,0.316305351
Paris,0.5,0.014,0.29,0.049,5,0.197333784
Paris,0.5,0.014,0.25,0.049,5,0.217728813
Paris,0.5,0.014,0.21,0.049,5,0.245893469
Paris,0.5,0.014,0.31,0.049,5,0.189110005
Paris,0.5,0.016,0.05,0.049,5,0.82853965
Paris,0.5,0.014,0.35,0.049,5,0.175482071
Paris,0.5,0.016,0.11,0.049,5,0.415626982
Paris,0.5,0.014,0.27,0.049,5,0.206775918
Paris,0.5,0.016,0.17,0.049,5,0.294182342
Paris,0.5,0.014,0.33,0.049,5,0.181883063
Paris,0.5,0.016,0.07,0.049,5,0.612251992
Paris,0.5,0.016,0.23,0.049,5,0.236100317
Paris,0.5,0.016,0.01,0.049,5,3.856568362
Paris,0.5,0.016,0.13,0.049,5,0.362689537
Paris,0.5,0.016,0.19,0.049,5,0.270745709
Paris,0.5,0.016,0.09,0.049,5,0.492092236
Paris,0.5,0.016,0.29,0.049,5,0.202052387
Paris,0.5,0.016,0.25,0.049,5,0.222935098
Paris,0.5,0.016,0.15,0.049,5,0.323868777
Paris,0.5,0.016,0.03,0.049,5,1.33321102
Paris,0.5,0.016,0.35,0.049,5,0.179678161
Paris,0.5,0.016,0.21,0.049,5,0.251773221
Paris,0.5,0.016,0.27,0.049,5,0.211720299
Paris,0.5,0.016,0.31,0.049,5,0.193631963
Paris,0.5,0.018,0.05,0.049,5,0.844367182
Paris,0.5,0.018,0.01,0.049,5,3.930240102
Paris,0.5,0.018,0.11,0.049,5,0.423566674
Paris,0.5,0.016,0.33,0.049,5,0.186232212
Paris,0.5,0.018,0.17,0.049,5,0.299802086
Paris,0.5,0.018,0.03,0.049,5,1.358679251
Paris,0.5,0.018,0.07,0.049,5,0.623947796
Paris,0.5,0.018,0.23,0.049,5,0.240610524
Paris,0.5,0.018,0.13,0.049,5,0.369617968
Paris,0.5,0.018,0.29,0.049,5,0.205912179
Paris,0.5,0.018,0.19,0.049,5,0.275917745
Paris,0.5,0.018,0.09,0.049,5,0.501492638
Paris,0.5,0.018,0.25,0.049,5,0.22719381
Paris,0.5,0.018,0.35,0.049,5,0.183110539
