Job.ProjectName,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,job.Life,Finance.LCOE
Johanesberg,0.1,0.008,0.29,0.049,2,0.080652596
Johanesberg,0.1,0.008,0.35,0.049,2,0.072855415
Johanesberg,0.1,0.01,0.15,0.049,2,0.127235065
Johanesberg,0.1,0.01,0.05,0.049,2,0.309008583
Johanesberg,0.1,0.008,0.31,0.049,2,0.077718168
Johanesberg,0.1,0.01,0.21,0.049,2,0.101267508
Johanesberg,0.1,0.01,0.11,0.049,2,0.160284753
Johanesberg,0.1,0.01,0.01,0.049,2,1.399650769
Johanesberg,0.1,0.01,0.27,0.049,2,0.086841138
Johanesberg,0.1,0.01,0.17,0.049,2,0.116542532
Johanesberg,0.1,0.01,0.07,0.049,2,0.231105602
Johanesberg,0.1,0.01,0.13,0.049,2,0.141217619
Johanesberg,0.1,0.01,0.23,0.049,2,0.0956224
Johanesberg,0.1,0.01,0.19,0.049,2,0.108101067
Johanesberg,0.1,0.01,0.29,0.049,2,0.083358922
Johanesberg,0.1,0.01,0.33,0.049,2,0.077660764
Johanesberg,0.1,0.012,0.03,0.049,2,0.507822414
Johanesberg,0.1,0.01,0.25,0.049,2,0.090880516
Johanesberg,0.1,0.012,0.09,0.049,2,0.194347588
Johanesberg,0.1,0.01,0.31,0.049,2,0.080326029
Johanesberg,0.1,0.012,0.15,0.049,2,0.131652718
Johanesberg,0.1,0.01,0.35,0.049,2,0.075300105
Johanesberg,0.1,0.012,0.05,0.049,2,0.319737486
Johanesberg,0.1,0.012,0.21,0.049,2,0.104783557
Johanesberg,0.1,0.012,0.11,0.049,2,0.165849905
Johanesberg,0.1,0.012,0.01,0.049,2,1.448247213
Johanesberg,0.1,0.012,0.17,0.049,2,0.120588936
Johanesberg,0.1,0.012,0.07,0.049,2,0.239129683
Johanesberg,0.1,0.012,0.23,0.049,2,0.098942448
Johanesberg,0.3,0.006,0.21,0.049,2,0.120086418
Johanesberg,0.1,0.012,0.13,0.049,2,0.146120753
Johanesberg,0.3,0.006,0.15,0.049,2,0.150879621
Johanesberg,0.1,0.012,0.19,0.049,2,0.11185438
Johanesberg,0.1,0.012,0.25,0.049,2,0.094035924
Johanesberg,0.3,0.006,0.27,0.049,2,0.102979144
Johanesberg,0.3,0.006,0.23,0.049,2,0.113392259
Johanesberg,0.3,0.006,0.33,0.049,2,0.092092747
Johanesberg,0.3,0.006,0.17,0.049,2,0.138200056
Johanesberg,0.3,0.008,0.03,0.049,2,0.60052515
Johanesberg,0.3,0.006,0.25,0.049,2,0.107769173
