Job.ProjectName,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,job.Life,Finance.LCOE
Copenhagen,0.1,0.018,0.19,1.225,2,1.173239285
Copenhagen,0.1,0.018,0.25,1.225,2,1.139426267
Copenhagen,0.2,0,0.03,1.225,2,1.799520131
Copenhagen,0.1,0.018,0.35,1.225,2,1.108833674
Copenhagen,0.2,0,0.09,1.225,2,1.243331064
Copenhagen,0.1,0.018,0.31,1.225,2,1.118702229
Copenhagen,0.2,0,0.15,1.225,2,1.132093386
Copenhagen,0.2,0,0.05,1.225,2,1.465806646
Copenhagen,0.2,0,0.01,1.225,2,3.468087784
Copenhagen,0.2,0,0.21,1.225,2,1.084420192
Copenhagen,0.2,0,0.11,1.225,2,1.192768463
Copenhagen,0.2,0,0.17,1.225,2,1.112463234
Copenhagen,0.2,0,0.07,1.225,2,1.322786613
Copenhagen,0.2,0,0.27,1.225,2,1.05793516
Copenhagen,0.2,0,0.33,1.225,2,1.04108111
Copenhagen,0.2,0,0.23,1.225,2,1.074056474
Copenhagen,0.2,0,0.13,1.225,2,1.157763602
Copenhagen,0.2,0,0.19,1.225,2,1.096965758
Copenhagen,0.2,0,0.29,1.225,2,1.051542237
Copenhagen,0.2,0.002,0.03,1.225,2,1.88967992
Copenhagen,0.2,0,0.35,1.225,2,1.036747224
Copenhagen,0.2,0,0.25,1.225,2,1.06535096
Copenhagen,0.2,0,0.31,1.225,2,1.045974214
Copenhagen,0.2,0.002,0.09,1.225,2,1.305624597
Copenhagen,0.2,0.002,0.05,1.225,2,1.539246679
Copenhagen,0.2,0.002,0.01,1.225,2,3.641846364
Copenhagen,0.2,0.002,0.15,1.225,2,1.188813675
Copenhagen,0.2,0.002,0.11,1.225,2,1.252528702
Copenhagen,0.2,0.002,0.07,1.225,2,1.389061038
Copenhagen,0.2,0.002,0.21,1.225,2,1.138751952
Copenhagen,0.2,0.002,0.17,1.225,2,1.16820001
Copenhagen,0.2,0.002,0.27,1.225,2,1.110939963
Copenhagen,0.2,0.002,0.13,1.225,2,1.215770023
Copenhagen,0.2,0.002,0.23,1.225,2,1.12786899
Copenhagen,0.2,0.002,0.33,1.225,2,1.093241489
Copenhagen,0.2,0.002,0.19,1.225,2,1.151926077
Copenhagen,0.2,0.002,0.29,1.225,2,1.104226741
Copenhagen,0.2,0.004,0.03,1.225,2,1.917710815
Copenhagen,0.2,0.004,0.09,1.225,2,1.324991806
Copenhagen,0.2,0.002,0.35,1.225,2,1.088690467
Copenhagen,0.2,0.002,0.25,1.225,2,1.118727311
Copenhagen,0.2,0.002,0.31,1.225,2,1.098379748
Copenhagen,0.2,0.004,0.05,1.225,2,1.562079361
Copenhagen,0.2,0.004,0.15,1.225,2,1.206448148
Copenhagen,0.2,0.004,0.01,1.225,2,3.695868323
Copenhagen,0.2,0.004,0.11,1.225,2,1.271108303
Copenhagen,0.2,0.004,0.21,1.225,2,1.155643827
Copenhagen,0.2,0.004,0.07,1.225,2,1.409665916
Copenhagen,0.2,0.004,0.17,1.225,2,1.185528708
Copenhagen,0.2,0.004,0.13,1.225,2,1.233804358
Copenhagen,0.2,0.004,0.27,1.225,2,1.127419284
Copenhagen,0.2,0.004,0.23,1.225,2,1.14459943
Copenhagen,0.2,0.004,0.33,1.225,2,1.109458277
Copenhagen,0.2,0.004,0.19,1.225,2,1.169013372
Copenhagen,0.2,0.006,0.03,1.225,2,1.946585833
Copenhagen,0.2,0.004,0.29,1.225,2,1.12060648
Copenhagen,0.2,0.006,0.09,1.225,2,1.34494224
Copenhagen,0.2,0.004,0.25,1.225,2,1.135322146
Copenhagen,0.2,0.006,0.15,1.225,2,1.224613667
Copenhagen,0.2,0.004,0.35,1.225,2,1.104839746
Copenhagen,0.2,0.006,0.05,1.225,2,1.585599628
Copenhagen,0.2,0.006,0.21,1.225,2,1.173044384
Copenhagen,0.2,0.004,0.31,1.225,2,1.114672755
Copenhagen,0.2,0.006,0.11,1.225,2,1.290247412
Copenhagen,0.2,0.006,0.01,1.225,2,3.751517102
Copenhagen,0.2,0.006,0.07,1.225,2,1.43089129
Copenhagen,0.2,0.006,0.17,1.225,2,1.203379242
Copenhagen,0.2,0.006,0.27,1.225,2,1.144394863
Copenhagen,0.2,0.006,0.19,1.225,2,1.186615235
Copenhagen,0.2,0.006,0.13,1.225,2,1.252381781
Copenhagen,0.2,0.006,0.23,1.225,2,1.161833691
Copenhagen,0.2,0.006,0.33,1.225,2,1.126163417
Copenhagen,0.2,0.008,0.03,1.225,2,1.976343688
Copenhagen,0.2,0.006,0.29,1.225,2,1.137479479
Copenhagen,0.2,0.008,0.09,1.225,2,1.365502646
Copenhagen,0.2,0.006,0.25,1.225,2,1.152416719
Copenhagen,0.2,0.006,0.35,1.225,2,1.121475344
Copenhagen,0.2,0.006,0.31,1.225,2,1.131456409
Copenhagen,0.2,0.008,0.15,1.225,2,1.243334586
Copenhagen,0.2,0.008,0.05,1.225,2,1.609839013
Copenhagen,0.2,0.008,0.21,1.225,2,1.190976953
Copenhagen,0.2,0.008,0.11,1.225,2,1.309971687
Copenhagen,0.2,0.008,0.01,1.225,2,3.80886731
Copenhagen,0.2,0.008,0.17,1.225,2,1.221775546
Copenhagen,0.2,0.008,0.07,1.225,2,1.452765617
Copenhagen,0.2,0.008,0.27,1.225,2,1.161889461
Copenhagen,0.2,0.008,0.33,1.225,2,1.143379307
Copenhagen,0.2,0.008,0.13,1.225,2,1.271527197
Copenhagen,0.2,0.008,0.23,1.225,2,1.17959488
Copenhagen,0.2,0.008,0.19,1.225,2,1.204755264
Copenhagen,0.2,0.008,0.29,1.225,2,1.15486836
Copenhagen,0.2,0.008,0.35,1.225,2,1.138619567
Copenhagen,0.2,0.01,0.03,1.225,2,2.007025497
Copenhagen,0.2,0.008,0.25,1.225,2,1.170033949
Copenhagen,0.2,0.01,0.09,1.225,2,1.386701434
Copenhagen,0.2,0.01,0.15,1.225,2,1.262636772
Copenhagen,0.2,0.008,0.31,1.225,2,1.148753215
Copenhagen,0.2,0.01,0.01,1.225,2,3.867998187
Copenhagen,0.2,0.01,0.11,1.225,2,1.330308383
Copenhagen,0.2,0.01,0.05,1.225,2,1.634831009
Copenhagen,0.2,0.01,0.17,1.225,2,1.240743038
Copenhagen,0.2,0.01,0.21,1.225,2,1.209466311
Copenhagen,0.2,0.01,0.27,1.225,2,1.17992725
