Job.ProjectName,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,job.Life,Finance.LCOE
Nairobi,0.5,0.016,0.35,0.245,2,0.339804312
Nairobi,0.5,0.016,0.31,0.245,2,0.349359753
Nairobi,0.5,0.018,0.05,0.245,2,0.805106262
Nairobi,0.5,0.016,0.21,0.245,2,0.389174332
Nairobi,0.5,0.018,0.11,0.245,2,0.514786878
Nairobi,0.5,0.016,0.27,0.245,2,0.361746478
Nairobi,0.5,0.018,0.01,0.245,2,2.934116577
Nairobi,0.5,0.018,0.17,0.245,2,0.429398983
Nairobi,0.5,0.016,0.33,0.245,2,0.344292469
Nairobi,0.5,0.018,0.07,0.245,2,0.653034161
Nairobi,0.5,0.018,0.13,0.245,2,0.477566491
Nairobi,0.5,0.018,0.03,0.245,2,1.159941265
Nairobi,0.5,0.018,0.19,0.245,2,0.412920649
Nairobi,0.5,0.018,0.23,0.245,2,0.388561411
Nairobi,0.5,0.018,0.09,0.245,2,0.568549694
Nairobi,0.5,0.018,0.15,0.245,2,0.45027156
Nairobi,0.5,0.018,0.29,0.245,2,0.364622238
Nairobi,0.5,0.018,0.21,0.245,2,0.399581059
Nairobi,0.5,0.018,0.35,0.245,2,0.348890859
Nairobi,0.5,0.018,0.25,0.245,2,0.379304919
Nairobi,0,0,0.05,0.245,5,0.225827807
Nairobi,0.5,0.018,0.31,0.245,2,0.358701817
Nairobi,0,0,0.11,0.245,5,0.132331415
Nairobi,0,0,0.01,0.245,5,0.911468617
Nairobi,0.5,0.018,0.27,0.245,2,0.37141977
Nairobi,0,0,0.07,0.245,5,0.176853489
Nairobi,0,0,0.17,0.245,5,0.104832539
Nairobi,0.5,0.018,0.33,0.245,2,0.353499032
Nairobi,0,0,0.23,0.245,5,0.09168095
Nairobi,0,0,0.13,0.245,5,0.120344716
Nairobi,0,0,0.03,0.245,5,0.340101255
Nairobi,0,0,0.09,0.245,5,0.149645548
Nairobi,0,0,0.19,0.245,5,0.099525752
Nairobi,0,0,0.25,0.245,5,0.088699933
Nairobi,0,0,0.29,0.245,5,0.083971436
Nairobi,0,0,0.15,0.245,5,0.111554479
Nairobi,0,0,0.21,0.245,5,0.095229786
Nairobi,0,0,0.35,0.245,5,0.078905214
Nairobi,0,0,0.27,0.245,5,0.086160553
Nairobi,0,0,0.31,0.245,5,0.082064789
Nairobi,0,0.002,0.05,0.245,5,0.245829543
Nairobi,0,0.002,0.01,0.245,5,0.99219807
Nairobi,0,0.012,0.33,0.245,5,0.155870113
Nairobi,0,0.014,0.03,0.245,5,0.745013499
Nairobi,0,0,0.33,0.245,5,0.080389255
Nairobi,0,0.012,0.29,0.245,5,0.162815754
Nairobi,0,0.014,0.09,0.245,5,0.327808121
Nairobi,0,0.002,0.03,0.245,5,0.370224276
Nairobi,0,0.012,0.35,0.245,5,0.152992643
Nairobi,0,0.014,0.15,0.245,5,0.244367203
Nairobi,0,0.014,0.05,0.245,5,0.494690219
Nairobi,0,0.012,0.31,0.245,5,0.159118877
Nairobi,0,0.014,0.11,0.245,5,0.289880407
Nairobi,0,0.014,0.01,0.245,5,1.996630161
Nairobi,0,0.014,0.17,0.245,5,0.229642366
Nairobi,0,0.014,0.21,0.245,5,0.208606923
Nairobi,0,0.014,0.07,0.245,5,0.387408851
Nairobi,0,0.014,0.27,0.245,5,0.188740188
Nairobi,0,0.014,0.13,0.245,5,0.263622779
Nairobi,0,0.014,0.19,0.245,5,0.218017509
Nairobi,0,0.014,0.23,0.245,5,0.200832971
Nairobi,0,0.014,0.33,0.245,5,0.176097792
Nairobi,0,0.014,0.29,0.245,5,0.183944787
Nairobi,0,0.016,0.03,0.245,5,0.827523848
Nairobi,0,0.014,0.25,0.245,5,0.194302863
Nairobi,0,0.014,0.35,0.245,5,0.172846905
Nairobi,0,0.016,0.09,0.245,5,0.364112916
Nairobi,0,0.016,0.15,0.245,5,0.271430905
Nairobi,0,0.014,0.31,0.245,5,0.179768157
Nairobi,0,0.016,0.05,0.245,5,0.54947723
Nairobi,0,0.016,0.21,0.245,5,0.231710168
Nairobi,0,0.016,0.01,0.245,5,2.217757229
Nairobi,0,0.016,0.11,0.245,5,0.321984702
Nairobi,0,0.016,0.17,0.245,5,0.25507529
Nairobi,0,0.016,0.27,0.245,5,0.20964319
Nairobi,0,0.016,0.07,0.245,5,0.430314436
Nairobi,0,0.016,0.23,0.245,5,0.223075251
Nairobi,0,0.016,0.13,0.245,5,0.292819039
Nairobi,0,0.016,0.33,0.245,5,0.195600647
Nairobi,0,0.016,0.19,0.245,5,0.242162978
Nairobi,0,0.016,0.29,0.245,5,0.204316698
Nairobi,0,0.018,0.03,0.245,5,0.907216752
Nairobi,0,0.016,0.25,0.245,5,0.215821932
Nairobi,0,0.018,0.09,0.245,5,0.399178027
Nairobi,0,0.016,0.35,0.245,5,0.191989724
Nairobi,0,0.016,0.31,0.245,5,0.199677505
Nairobi,0,0.018,0.05,0.245,5,0.602393453
Nairobi,0,0.018,0.15,0.245,5,0.297570474
Nairobi,0,0.018,0.01,0.245,5,2.431333569
Nairobi,0,0.018,0.11,0.245,5,0.352992747
Nairobi,0,0.018,0.21,0.245,5,0.254024518
Nairobi,0,0.018,0.27,0.245,5,0.229832426
Nairobi,0,0.018,0.07,0.245,5,0.471754942
Nairobi,0,0.018,0.17,0.245,5,0.279639767
Nairobi,0,0.018,0.33,0.245,5,0.214437547
Nairobi,0,0.018,0.13,0.245,5,0.321018346
Nairobi,0,0.018,0.23,0.245,5,0.244558033
Nairobi,0.1,0,0.03,0.245,5,0.375333179
Nairobi,0,0.018,0.29,0.245,5,0.223992978
Nairobi,0,0.018,0.19,0.245,5,0.265483963
Nairobi,0,0.018,0.35,0.245,5,0.210478882
Nairobi,0,0.018,0.25,0.245,5,0.236606199
Nairobi,0.1,0,0.09,0.245,5,0.165147698
Nairobi,0,0.018,0.31,0.245,5,0.218907018
Nairobi,0.1,0,0.15,0.245,5,0.123110681
Nairobi,0.1,0,0.05,0.245,5,0.249221864
Nairobi,0.1,0,0.01,0.245,5,1.005889889
Nairobi,0.1,0,0.21,0.245,5,0.105094874
Nairobi,0.1,0,0.11,0.245,5,0.146039951
Nairobi,0.1,0,0.07,0.245,5,0.195174176
Nairobi,0.1,0,0.17,0.245,5,0.1156924
Nairobi,0.1,0,0.27,0.245,5,0.095086136
Nairobi,0.1,0,0.33,0.245,5,0.088716975
Nairobi,0.1,0,0.13,0.245,5,0.132811521
Nairobi,0.1,0,0.23,0.245,5,0.101178405
Nairobi,0.1,0.002,0.03,0.245,5,0.410326314
Nairobi,0.1,0,0.19,0.245,5,0.109835869
Nairobi,0.1,0,0.29,0.245,5,0.092670243
Nairobi,0.1,0,0.35,0.245,5,0.087079199
Nairobi,0.1,0.002,0.09,0.245,5,0.180544779
Nairobi,0.1,0,0.25,0.245,5,0.097888577
Nairobi,0.1,0.002,0.05,0.245,5,0.272457364
Nairobi,0.1,0,0.31,0.245,5,0.090566082
Nairobi,0.1,0.002,0.01,0.245,5,1.099671207
Nairobi,0.1,0.002,0.11,0.245,5,0.159655575
Nairobi,0.1,0.002,0.15,0.245,5,0.134588559
Nairobi,0.1,0.002,0.07,0.245,5,0.213370692
Nairobi,0.1,0.002,0.21,0.245,5,0.114893099
Nairobi,0.1,0.002,0.27,0.245,5,0.103951225
Nairobi,0.1,0.002,0.13,0.245,5,0.14519383
Nairobi,0.1,0.002,0.17,0.245,5,0.126478655
Nairobi,0.1,0.002,0.23,0.245,5,0.11061149
Nairobi,0.1,0.002,0.33,0.245,5,0.096988253
Nairobi,0.1,0.002,0.29,0.245,5,0.101310093
Nairobi,0.1,0.002,0.19,0.245,5,0.120076107
Nairobi,0.1,0.004,0.03,0.245,5,0.450084943
Nairobi,0.1,0.004,0.09,0.245,5,0.198038693
Nairobi,0.1,0.002,0.35,0.245,5,0.095197783
Nairobi,0.1,0.002,0.25,0.245,5,0.107014944
Nairobi,0.1,0.002,0.31,0.245,5,0.099009756
Nairobi,0.1,0.014,0.35,0.245,5,0.182446683
Nairobi,0.1,0.004,0.05,0.245,5,0.298857161
Nairobi,0.1,0.004,0.11,0.245,5,0.175125426
Nairobi,0.1,0.004,0.01,0.245,5,1.206224012
Nairobi,0.1,0.016,0.05,0.245,5,0.566330919
Nairobi,0.1,0.016,0.01,0.245,5,2.285780776
Nairobi,0.1,0.004,0.07,0.245,5,0.234045277
Nairobi,0.1,0.014,0.33,0.245,5,0.185878122
Nairobi,0.1,0.016,0.11,0.245,5,0.331860689
Nairobi,0.1,0.016,0.07,0.245,5,0.443513137
Nairobi,0.1,0.016,0.03,0.245,5,0.852905845
Nairobi,0.1,0.016,0.17,0.245,5,0.262899017
Nairobi,0.1,0.016,0.23,0.245,5,0.229917465
Nairobi,0.1,0.016,0.13,0.245,5,0.30180045
Nairobi,0.1,0.016,0.09,0.245,5,0.375281069
Nairobi,0.1,0.016,0.19,0.245,5,0.249590655
Nairobi,0.1,0.016,0.29,0.245,5,0.210583546
Nairobi,0.1,0.016,0.15,0.245,5,0.279756294
Nairobi,0.1,0.016,0.25,0.245,5,0.222441671
Nairobi,0.1,0.016,0.35,0.245,5,0.197878476
Nairobi,0.1,0.018,0.05,0.245,5,0.606907151
Nairobi,0.1,0.016,0.21,0.245,5,0.238817235
Nairobi,0.1,0.016,0.31,0.245,5,0.205802058
Nairobi,0.1,0.018,0.11,0.245,5,0.3556377
Nairobi,0.1,0.016,0.27,0.245,5,0.216073413
Nairobi,0.1,0.018,0.01,0.245,5,2.449551405
Nairobi,0.1,0.018,0.17,0.245,5,0.281735091
Nairobi,0.1,0.018,0.07,0.245,5,0.475289773
Nairobi,0.1,0.016,0.33,0.245,5,0.201600154
Nairobi,0.1,0.018,0.13,0.245,5,0.323423718
Nairobi,0.1,0.018,0.03,0.245,5,0.914014473
Nairobi,0.1,0.018,0.09,0.245,5,0.402169044
Nairobi,0.1,0.018,0.29,0.245,5,0.225671344
Nairobi,0.1,0.018,0.19,0.245,5,0.267473218
Nairobi,0.1,0.018,0.23,0.245,5,0.246390492
Nairobi,0.1,0.018,0.15,0.245,5,0.299800152
Nairobi,0.1,0.018,0.35,0.245,5,0.212055987
Nairobi,0.1,0.018,0.21,0.245,5,0.255927908
Nairobi,0.1,0.018,0.31,0.245,5,0.220547275
Nairobi,0.1,0.018,0.25,0.245,5,0.238379075
Nairobi,0.2,0,0.05,0.245,5,0.278022943
Nairobi,0.2,0,0.11,0.245,5,0.162916914
Nairobi,0.2,0,0.01,0.245,5,1.122134563
Nairobi,0.2,0,0.17,0.245,5,0.129062278
Nairobi,0.1,0.018,0.33,0.245,5,0.216044314
Nairobi,0.1,0.018,0.27,0.245,5,0.231554547
Nairobi,0.2,0,0.23,0.245,5,0.112870988
Nairobi,0.2,0,0.07,0.245,5,0.217729287
Nairobi,0.2,0,0.13,0.245,5,0.148159753
Nairobi,0.2,0,0.03,0.245,5,0.418708188
Nairobi,0.2,0,0.19,0.245,5,0.122528942
Nairobi,0.2,0,0.25,0.245,5,0.109200974
Nairobi,0.2,0,0.09,0.245,5,0.184232829
Nairobi,0.2,0,0.29,0.245,5,0.103379588
Nairobi,0.2,0,0.15,0.245,5,0.137337846
Nairobi,0.2,0,0.21,0.245,5,0.117240059
Nairobi,0.2,0,0.35,0.245,5,0.097142421
Nairobi,0.2,0.002,0.05,0.245,5,0.305554485
Nairobi,0.2,0,0.27,0.245,5,0.106074671
Nairobi,0.2,0,0.31,0.245,5,0.101032262
Nairobi,0.2,0.002,0.01,0.245,5,1.233255229
Nairobi,0.2,0.002,0.07,0.245,5,0.239290181
Nairobi,0.2,0.002,0.11,0.245,5,0.179049949
Nairobi,0.2,0.002,0.17,0.245,5,0.141842818
Nairobi,0.2,0,0.33,0.245,5,0.098969465
Nairobi,0.2,0.002,0.23,0.245,5,0.124048167
Nairobi,0.2,0.002,0.03,0.245,5,0.460171248
Nairobi,0.2,0.002,0.13,0.245,5,0.162831443
Nairobi,0.2,0.002,0.09,0.245,5,0.202476696
Nairobi,0.2,0.002,0.29,0.245,5,0.113616871
Nairobi,0.2,0.002,0.19,0.245,5,0.134662512
Nairobi,0.2,0.002,0.25,0.245,5,0.120014726
Nairobi,0.2,0.002,0.31,0.245,5,0.111037098
Nairobi,0.2,0.002,0.35,0.245,5,0.10676206
Nairobi,0.2,0.002,0.15,0.245,5,0.150937884
Nairobi,0.2,0.002,0.21,0.245,5,0.128849891
Nairobi,0.2,0.004,0.05,0.245,5,0.335053924
Nairobi,0.2,0.002,0.27,0.245,5,0.116578838
Nairobi,0.2,0.004,0.11,0.245,5,0.196336139
Nairobi,0.2,0.002,0.33,0.245,5,0.10877003
Nairobi,0.2,0.004,0.01,0.245,5,1.35231857
Nairobi,0.2,0.004,0.07,0.245,5,0.262392202
Nairobi,0.2,0.004,0.13,0.245,5,0.178551835
Nairobi,0.2,0.004,0.17,0.245,5,0.155536885
Nairobi,0.2,0.004,0.03,0.245,5,0.504598002
Nairobi,0.2,0.004,0.23,0.245,5,0.136024268
Nairobi,0.2,0.004,0.15,0.245,5,0.165510024
Nairobi,0.2,0.004,0.19,0.245,5,0.147663364
Nairobi,0.2,0.004,0.09,0.245,5,0.222024598
Nairobi,0.2,0.004,0.29,0.245,5,0.124585893
Nairobi,0.2,0.004,0.25,0.245,5,0.131601423
Nairobi,0.2,0.004,0.35,0.245,5,0.117069292
Nairobi,0.2,0.004,0.21,0.245,5,0.141289569
Nairobi,0.2,0.006,0.05,0.245,5,0.370858025
Nairobi,0.2,0.004,0.31,0.245,5,0.121757059
Nairobi,0.2,0.004,0.27,0.245,5,0.12783382
Nairobi,0.2,0.006,0.01,0.245,5,1.496828297
Nairobi,0.2,0.006,0.17,0.245,5,0.172157668
Nairobi,0.2,0.006,0.11,0.245,5,0.217316759
Nairobi,0.2,0.006,0.07,0.245,5,0.29043162
Nairobi,0.2,0.004,0.33,0.245,5,0.119271119
Nairobi,0.2,0.006,0.03,0.245,5,0.558519704
Nairobi,0.2,0.006,0.23,0.245,5,0.150559919
Nairobi,0.2,0.006,0.19,0.245,5,0.163442776
Nairobi,0.2,0.006,0.09,0.245,5,0.245750305
Nairobi,0.2,0.006,0.13,0.245,5,0.197632012
Nairobi,0.2,0.006,0.29,0.245,5,0.13789923
Nairobi,0.2,0.006,0.35,0.245,5,0.1295794
Nairobi,0.2,0.006,0.25,0.245,5,0.145664445
Nairobi,0.2,0.006,0.21,0.245,5,0.156387873
Nairobi,0.2,0.008,0.05,0.245,5,0.415229775
Nairobi,0.2,0.006,0.15,0.245,5,0.183196544
Nairobi,0.2,0.006,0.31,0.245,5,0.134768105
Nairobi,0.2,0.008,0.11,0.245,5,0.243317882
Nairobi,0.2,0.008,0.01,0.245,5,1.675918102
Nairobi,0.2,0.006,0.27,0.245,5,0.141494233
Nairobi,0.2,0.008,0.07,0.245,5,0.325180657
Nairobi,0.2,0.006,0.33,0.245,5,0.132016516
Nairobi,0.2,0.008,0.13,0.245,5,0.221277929
Nairobi,0.2,0.008,0.03,0.245,5,0.62534446
Nairobi,0.2,0.008,0.17,0.245,5,0.192755677
Nairobi,0.2,0.008,0.23,0.245,5,0.16857384
Nairobi,0.2,0.008,0.09,0.245,5,0.275153393
Nairobi,0.2,0.008,0.29,0.245,5,0.154398348
Nairobi,0.2,0.008,0.15,0.245,5,0.205115312
Nairobi,0.2,0.008,0.35,0.245,5,0.145083082
Nairobi,0.2,0.008,0.19,0.245,5,0.182998082
Nairobi,0.2,0.01,0.05,0.245,5,0.46676352
Nairobi,0.2,0.008,0.25,0.245,5,0.163092641
Nairobi,0.2,0.008,0.31,0.245,5,0.150892596
Nairobi,0.2,0.01,0.11,0.245,5,0.273515816
Nairobi,0.2,0.01,0.01,0.245,5,1.883914591
Nairobi,0.2,0.008,0.21,0.245,5,0.175099087
Nairobi,0.2,0.01,0.17,0.245,5,0.216678388
Nairobi,0.2,0.01,0.07,0.245,5,0.365538497
Nairobi,0.2,0.008,0.27,0.245,5,0.158423479
Nairobi,0.2,0.008,0.33,0.245,5,0.14781179
Nairobi,0.2,0.01,0.03,0.245,5,0.702955324
Nairobi,0.2,0.01,0.13,0.245,5,0.248740508
Nairobi,0.2,0.01,0.09,0.245,5,0.3093024
Nairobi,0.2,0.01,0.19,0.245,5,0.205709787
Nairobi,0.2,0.01,0.23,0.245,5,0.189495367
Nairobi,0.2,0.01,0.15,0.245,5,0.230571965
Nairobi,0.2,0.01,0.29,0.245,5,0.17356057
Nairobi,0.2,0.01,0.21,0.245,5,0.196830456
Nairobi,0.2,0.01,0.35,0.245,5,0.163089196
Nairobi,0.2,0.012,0.05,0.245,5,0.512112867
Nairobi,0.2,0.01,0.25,0.245,5,0.183333902
Nairobi,0.2,0.01,0.31,0.245,5,0.169619722
Nairobi,0.2,0.012,0.11,0.245,5,0.300089794
Nairobi,0.2,0.012,0.01,0.245,5,2.066950095
Nairobi,0.2,0.012,0.17,0.245,5,0.237730212
Nairobi,0.2,0.012,0.07,0.245,5,0.401053123
Nairobi,0.2,0.01,0.27,0.245,5,0.178085256
Nairobi,0.2,0.012,0.23,0.245,5,0.20790617
Nairobi,0.2,0.012,0.13,0.245,5,0.272907391
Nairobi,0.2,0.01,0.33,0.245,5,0.16615656
Nairobi,0.2,0.012,0.03,0.245,5,0.77125236
Nairobi,0.2,0.012,0.19,0.245,5,0.225695935
Nairobi,0.2,0.012,0.09,0.245,5,0.339353296
Nairobi,0.2,0.012,0.25,0.245,5,0.201146076
Nairobi,0.2,0.012,0.15,0.245,5,0.252973647
Nairobi,0.2,0.012,0.29,0.245,5,0.190423196
Nairobi,0.2,0.012,0.21,0.245,5,0.215953914
Nairobi,0.2,0.012,0.27,0.245,5,0.195387487
Nairobi,0.2,0.012,0.35,0.245,5,0.178934454
Nairobi,0.2,0.014,0.05,0.245,5,0.55143398
Nairobi,0.2,0.014,0.11,0.245,5,0.323131326
Nairobi,0.2,0.012,0.31,0.245,5,0.186099467
Nairobi,0.2,0.014,0.01,0.245,5,2.225654913
Nairobi,0.2,0.014,0.07,0.245,5,0.431846834
Nairobi,0.2,0.014,0.17,0.245,5,0.255983642
Nairobi,0.2,0.014,0.13,0.245,5,0.2938618
Nairobi,0.2,0.012,0.33,0.245,5,0.182299835
Nairobi,0.2,0.014,0.03,0.245,5,0.830470754
Nairobi,0.2,0.014,0.23,0.245,5,0.223869647
Nairobi,0.2,0.014,0.29,0.245,5,0.205044293
Nairobi,0.2,0.014,0.09,0.245,5,0.365409563
Nairobi,0.2,0.014,0.19,0.245,5,0.243025348
Nairobi,0.2,0.014,0.15,0.245,5,0.272397501
Nairobi,0.2,0.014,0.25,0.245,5,0.216590498
Nairobi,0.2,0.014,0.31,0.245,5,0.200388579
Nairobi,0.2,0.014,0.35,0.245,5,0.192673421
Nairobi,0.2,0.014,0.21,0.245,5,0.232535314
Nairobi,0.2,0.014,0.27,0.245,5,0.210389753
Nairobi,0.2,0.014,0.33,0.245,5,0.196297203
Nairobi,0.2,0.016,0.05,0.245,5,0.585820779
Nairobi,0.2,0.016,0.01,0.245,5,2.364444233
Nairobi,0.2,0.016,0.11,0.245,5,0.34328143
Nairobi,0.2,0.016,0.17,0.245,5,0.271946492
Nairobi,0.2,0.016,0.07,0.245,5,0.458776313
Nairobi,0.2,0.016,0.03,0.245,5,0.882257969
Nairobi,0.2,0.016,0.23,0.245,5,0.237829905
Nairobi,0.2,0.016,0.13,0.245,5,0.312186689
Nairobi,0.2,0.016,0.29,0.245,5,0.217830623
Nairobi,0.2,0.016,0.19,0.245,5,0.258180133
Nairobi,0.2,0.016,0.09,0.245,5,0.388196089
Nairobi,0.2,0.016,0.35,0.245,5,0.204688318
Nairobi,0.2,0.016,0.25,0.245,5,0.230096837
Nairobi,0.2,0.016,0.15,0.245,5,0.289383901
Nairobi,0.2,0.016,0.31,0.245,5,0.212884584
Nairobi,0.2,0.016,0.21,0.245,5,0.247035953
Nairobi,0.2,0.018,0.05,0.245,5,0.616112203
Nairobi,0.2,0.018,0.01,0.245,5,2.48670412
Nairobi,0.2,0.016,0.27,0.245,5,0.22350942
Nairobi,0.2,0.018,0.11,0.245,5,0.36103171
Nairobi,0.2,0.016,0.33,0.245,5,0.208538074
Nairobi,0.2,0.018,0.07,0.245,5,0.482498565
Nairobi,0.2,0.018,0.03,0.245,5,0.927877468
Nairobi,0.2,0.018,0.17,0.245,5,0.28600821
Nairobi,0.2,0.018,0.23,0.245,5,0.250127534
Nairobi,0.2,0.018,0.13,0.245,5,0.328329134
Nairobi,0.2,0.018,0.09,0.245,5,0.408268802
Nairobi,0.2,0.018,0.29,0.245,5,0.229094135
Nairobi,0.2,0.018,0.19,0.245,5,0.271530025
Nairobi,0.2,0.018,0.25,0.245,5,0.241994606
Nairobi,0.2,0.018,0.35,0.245,5,0.215272272
Nairobi,0.2,0.018,0.15,0.245,5,0.304347266
Nairobi,0.3,0,0.05,0.245,5,0.314350555
Nairobi,0.2,0.018,0.31,0.245,5,0.223892348
Nairobi,0.2,0.018,0.21,0.245,5,0.259809605
Nairobi,0.3,0,0.11,0.245,5,0.184204303
Nairobi,0.3,0,0.01,0.245,5,1.268757244
Nairobi,0.2,0.018,0.27,0.245,5,0.23506657
Nairobi,0.3,0,0.07,0.245,5,0.246178685
Nairobi,0.2,0.018,0.33,0.245,5,0.219321091
Nairobi,0.3,0,0.17,0.245,5,0.145926082
Nairobi,0.3,0,0.03,0.245,5,0.473418309
Nairobi,0.3,0,0.13,0.245,5,0.167518911
Nairobi,0.3,0,0.09,0.245,5,0.208305442
Nairobi,0.3,0,0.23,0.245,5,0.127619172
Nairobi,0.3,0,0.19,0.245,5,0.138539074
Nairobi,0.3,0,0.29,0.245,5,0.116887587
Nairobi,0.3,0,0.15,0.245,5,0.155282969
Nairobi,0.3,0,0.25,0.245,5,0.123469619
Nairobi,0.3,0,0.35,0.245,5,0.109835446
Nairobi,0.3,0,0.21,0.245,5,0.132559124
Nairobi,0.3,0.002,0.05,0.245,5,0.347804499
Nairobi,0.3,0,0.31,0.245,5,0.11423355
Nairobi,0.3,0.002,0.11,0.245,5,0.203807768
Nairobi,0.3,0,0.27,0.245,5,0.119934821
Nairobi,0.3,0.002,0.01,0.245,5,1.403781447
Nairobi,0.3,0.002,0.17,0.245,5,0.161455887
Nairobi,0.3,0,0.33,0.245,5,0.111901219
Nairobi,0.3,0.002,0.07,0.245,5,0.272377613
Nairobi,0.3,0.002,0.13,0.245,5,0.185346677
Nairobi,0.3,0.002,0.03,0.245,5,0.523800626
Nairobi,0.3,0.002,0.23,0.245,5,0.141200711
Nairobi,0.3,0.002,0.19,0.245,5,0.153282736
Nairobi,0.3,0.002,0.09,0.245,5,0.230473809
Nairobi,0.3,0.002,0.15,0.245,5,0.171808556
Nairobi,0.3,0.002,0.29,0.245,5,0.129327045
Nairobi,0.3,0.002,0.25,0.245,5,0.136609553
Nairobi,0.3,0.002,0.21,0.245,5,0.146666385
Nairobi,0.3,0.002,0.35,0.245,5,0.121524398
Nairobi,0.3,0.002,0.31,0.245,5,0.126390559
Nairobi,0.3,0.004,0.05,0.245,5,0.38122711
Nairobi,0.3,0.002,0.27,0.245,5,0.132698573
Nairobi,0.3,0.004,0.11,0.245,5,0.223392874
Nairobi,0.3,0.004,0.01,0.245,5,1.53867919
Nairobi,0.3,0.004,0.17,0.245,5,0.176971147
Nairobi,0.3,0.002,0.33,0.245,5,0.123810017
Nairobi,0.3,0.004,0.07,0.245,5,0.298552005
Nairobi,0.3,0.004,0.23,0.245,5,0.154769531
Nairobi,0.3,0.004,0.03,0.245,5,0.574135756
Nairobi,0.3,0.004,0.13,0.245,5,0.203157747
Nairobi,0.3,0.004,0.19,0.245,5,0.16801259
Nairobi,0.3,0.004,0.29,0.245,5,0.141754854
Nairobi,0.3,0.004,0.09,0.245,5,0.252621414
Nairobi,0.3,0.004,0.25,0.245,5,0.149737181
Nairobi,0.3,0.004,0.35,0.245,5,0.133202404
Nairobi,0.3,0.004,0.15,0.245,5,0.188318667
Nairobi,0.3,0.004,0.21,0.245,5,0.160760434
Nairobi,0.3,0.006,0.05,0.245,5,0.42175618
Nairobi,0.3,0.004,0.31,0.245,5,0.138536183
Nairobi,0.3,0.004,0.27,0.245,5,0.145450372
Nairobi,0.3,0.006,0.11,0.245,5,0.247142249
Nairobi,0.3,0.006,0.01,0.245,5,1.702259469
Nairobi,0.3,0.004,0.33,0.245,5,0.135707661
Nairobi,0.3,0.006,0.17,0.245,5,0.195785329
Nairobi,0.3,0.006,0.07,0.245,5,0.330291708
Nairobi,0.3,0.006,0.23,0.245,5,0.171223411
Nairobi,0.3,0.006,0.03,0.245,5,0.635173358
Nairobi,0.3,0.006,0.13,0.245,5,0.224755882
Nairobi,0.3,0.006,0.29,0.245,5,0.156825116
Nairobi,0.3,0.006,0.09,0.245,5,0.279478137
Nairobi,0.3,0.006,0.19,0.245,5,0.185874368
Nairobi,0.3,0.006,0.35,0.245,5,0.147363436
Nairobi,0.3,0.006,0.25,0.245,5,0.165656061
Nairobi,0.3,0.006,0.15,0.245,5,0.208339227
Nairobi,0.3,0.006,0.31,0.245,5,0.153264261
Nairobi,0.3,0.008,0.05,0.245,5,0.471440038
Nairobi,0.3,0.006,0.27,0.245,5,0.160913512
Nairobi,0.3,0.008,0.11,0.245,5,0.27625618
Nairobi,0.3,0.006,0.21,0.245,5,0.17785122
Nairobi,0.3,0.008,0.01,0.245,5,1.902789589
Nairobi,0.3,0.006,0.33,0.245,5,0.150135032
Nairobi,0.3,0.008,0.17,0.245,5,0.218849295
Nairobi,0.3,0.008,0.07,0.245,5,0.369200838
Nairobi,0.3,0.008,0.03,0.245,5,0.709998255
Nairobi,0.3,0.008,0.13,0.245,5,0.251232647
Nairobi,0.3,0.008,0.19,0.245,5,0.2077708
Nairobi,0.3,0.008,0.09,0.245,5,0.312401311
Nairobi,0.3,0.008,0.23,0.245,5,0.191393927
Nairobi,0.3,0.008,0.29,0.245,5,0.175299479
Nairobi,0.3,0.008,0.15,0.245,5,0.232882072
Nairobi,0.3,0.008,0.35,0.245,5,0.164723191
Nairobi,0.3,0.008,0.21,0.245,5,0.198802506
Nairobi,0.3,0.008,0.25,0.245,5,0.18517073
Nairobi,0.3,0.01,0.05,0.245,5,0.51733454
Nairobi,0.3,0.008,0.31,0.245,5,0.171319147
Nairobi,0.3,0.01,0.11,0.245,5,0.30314961
Nairobi,0.3,0.008,0.27,0.245,5,0.179869498
Nairobi,0.3,0.01,0.01,0.245,5,2.088025406
Nairobi,0.3,0.01,0.07,0.245,5,0.405142394
Nairobi,0.3,0.008,0.33,0.245,5,0.167821288
Nairobi,0.3,0.01,0.17,0.245,5,0.240154188
Nairobi,0.3,0.01,0.13,0.245,5,0.275690046
Nairobi,0.3,0.01,0.23,0.245,5,0.21002605
Nairobi,0.3,0.01,0.03,0.245,5,0.779116305
Nairobi,0.3,0.01,0.09,0.245,5,0.342813455
Nairobi,0.3,0.01,0.19,0.245,5,0.227997206
Nairobi,0.3,0.01,0.15,0.245,5,0.25555305
Nairobi,0.3,0.01,0.25,0.245,5,0.203197028
Nairobi,0.3,0.01,0.29,0.245,5,0.192364814
Nairobi,0.3,0.01,0.21,0.245,5,0.218155852
Nairobi,0.3,0.01,0.35,0.245,5,0.180758929
Nairobi,0.3,0.012,0.05,0.245,5,0.55457918
Nairobi,0.3,0.01,0.31,0.245,5,0.187996999
Nairobi,0.3,0.01,0.27,0.245,5,0.197379723
Nairobi,0.3,0.012,0.01,0.245,5,2.238349324
Nairobi,0.3,0.012,0.11,0.245,5,0.324974362
Nairobi,0.3,0.012,0.07,0.245,5,0.434309948
Nairobi,0.3,0.01,0.33,0.245,5,0.184158624
Nairobi,0.3,0.012,0.17,0.245,5,0.257443689
