"Location","Latitude","Longitude","Panel Type","Burn-in","Long-Term Degredation","Initial PCE","Module Cost","Panel Lifetime","LCOE"
"Durham","54.775706","-1.575752","635","0.3","0.01","0.11","1.225","2","1.625682367"
"Durham","54.775706","-1.575752","643","0.3","0.01","0.27","1.225","2","1.452736909"
"Durham","54.775706","-1.575752","630","0.3","0.01","0.01","1.225","2","4.54414711"
"Durham","54.775706","-1.575752","633","0.3","0.01","0.07","1.225","2","1.792451647"
"Durham","54.775706","-1.575752","638","0.3","0.01","0.17","1.225","2","1.522677949"
"Durham","54.775706","-1.575752","646","0.3","0.01","0.33","1.225","2","1.431118882"
"Durham","54.775706","-1.575752","641","0.3","0.01","0.23","1.225","2","1.473415089"
"Durham","54.775706","-1.575752","636","0.3","0.01","0.13","1.225","2","1.580782981"
"Durham","54.775706","-1.575752","644","0.3","0.01","0.29","1.225","2","1.444536957"
"Durham","54.775706","-1.575752","639","0.3","0.01","0.19","1.225","2","1.502799936"
"Durham","54.775706","-1.575752","647","0.3","0.01","0.35","1.225","2","1.425559979"
"Durham","54.775706","-1.575752","642","0.3","0.01","0.25","1.225","2","1.462248865"
"Durham","54.775706","-1.575752","649","0.3","0.012","0.03","1.225","2","2.434553601"
"Durham","54.775706","-1.575752","645","0.3","0.01","0.31","1.225","2","1.437395073"
"Durham","54.775706","-1.575752","648","0.3","0.012","0.01","1.225","2","4.60201684"
"Durham","54.775706","-1.575752","652","0.3","0.012","0.09","1.225","2","1.712066066"
"Durham","54.775706","-1.575752","650","0.3","0.012","0.05","1.225","2","2.001061017"
"Durham","54.775706","-1.575752","655","0.3","0.012","0.15","1.225","2","1.567568748"
"Durham","54.775706","-1.575752","653","0.3","0.012","0.11","1.225","2","1.646385438"
"Durham","54.775706","-1.575752","658","0.3","0.012","0.21","1.225","2","1.505641461"
"Durham","54.775706","-1.575752","651","0.3","0.012","0.07","1.225","2","1.815278526"
"Durham","54.775706","-1.575752","661","0.3","0.012","0.27","1.225","2","1.471237519"
"Durham","54.775706","-1.575752","656","0.3","0.012","0.17","1.225","2","1.542069258"
"Durham","54.775706","-1.575752","664","0.3","0.012","0.33","1.225","2","1.449344186"
"Durham","54.775706","-1.575752","654","0.3","0.012","0.13","1.225","2","1.600914258"
"Durham","54.775706","-1.575752","667","0.3","0.014","0.03","1.225","2","2.46595758"
"Durham","54.775706","-1.575752","659","0.3","0.012","0.23","1.225","2","1.492179035"
"Durham","54.775706","-1.575752","662","0.3","0.012","0.29","1.225","2","1.46293314"
"Durham","54.775706","-1.575752","657","0.3","0.012","0.19","1.225","2","1.521938099"
"Durham","54.775706","-1.575752","665","0.3","0.012","0.35","1.225","2","1.443714491"
"Durham","54.775706","-1.575752","670","0.3","0.014","0.09","1.225","2","1.734150478"
"Durham","54.775706","-1.575752","668","0.3","0.014","0.05","1.225","2","2.026873255"
"Durham","54.775706","-1.575752","660","0.3","0.012","0.25","1.225","2","1.48087061"
"Durham","54.775706","-1.575752","663","0.3","0.012","0.31","1.225","2","1.455700305"
"Durham","54.775706","-1.575752","666","0.3","0.014","0.01","1.225","2","4.661379525"
"Durham","54.775706","-1.575752","673","0.3","0.014","0.15","1.225","2","1.58778925"
"Durham","54.775706","-1.575752","671","0.3","0.014","0.11","1.225","2","1.667622618"
"Durham","54.775706","-1.575752","669","0.3","0.014","0.07","1.225","2","1.838694304"
"Durham","54.775706","-1.575752","676","0.3","0.014","0.21","1.225","2","1.525063146"
"Durham","54.775706","-1.575752","674","0.3","0.014","0.17","1.225","2","1.561960835"
"Durham","54.775706","-1.575752","672","0.3","0.014","0.13","1.225","2","1.621564893"
"Durham","54.775706","-1.575752","679","0.3","0.014","0.27","1.225","2","1.490215417"
"Durham","54.775706","-1.575752","677","0.3","0.014","0.23","1.225","2","1.511427064"
"Durham","54.775706","-1.575752","682","0.3","0.014","0.33","1.225","2","1.468039677"
"Durham","54.775706","-1.575752","675","0.3","0.014","0.19","1.225","2","1.541569999"
"Durham","54.775706","-1.575752","685","0.3","0.016","0.03","1.225","2","2.498182323"
"Durham","54.775706","-1.575752","680","0.3","0.014","0.29","1.225","2","1.481803919"
"Durham","54.775706","-1.575752","688","0.3","0.016","0.09","1.225","2","1.756812082"
"Durham","54.775706","-1.575752","678","0.3","0.014","0.25","1.225","2","1.499972769"
"Durham","54.775706","-1.575752","683","0.3","0.014","0.35","1.225","2","1.462337362"
"Durham","54.775706","-1.575752","691","0.3","0.016","0.15","1.225","2","1.608538228"
"Durham","54.775706","-1.575752","686","0.3","0.016","0.05","1.225","2","2.053360114"
"Durham","54.775706","-1.575752","681","0.3","0.014","0.31","1.225","2","1.474477785"
"Durham","54.775706","-1.575752","689","0.3","0.016","0.11","1.225","2","1.689414846"
"Durham","54.775706","-1.575752","694","0.3","0.016","0.21","1.225","2","1.54499243"
"Durham","54.775706","-1.575752","684","0.3","0.016","0.01","1.225","2","4.722293695"
"Durham","54.775706","-1.575752","692","0.3","0.016","0.17","1.225","2","1.582372292"
"Durham","54.775706","-1.575752","687","0.3","0.016","0.07","1.225","2","1.86272207"
"Durham","54.775706","-1.575752","690","0.3","0.016","0.13","1.225","2","1.642755246"
"Durham","54.775706","-1.575752","697","0.3","0.016","0.27","1.225","2","1.509689316"
"Durham","54.775706","-1.575752","695","0.3","0.016","0.23","1.225","2","1.531178154"
"Durham","54.775706","-1.575752","693","0.3","0.016","0.19","1.225","2","1.561714991"
"Durham","54.775706","-1.575752","700","0.3","0.016","0.33","1.225","2","1.487223787"
"Durham","54.775706","-1.575752","698","0.3","0.016","0.29","1.225","2","1.501167898"
"Durham","54.775706","-1.575752","696","0.3","0.016","0.25","1.225","2","1.519574175"
"Durham","54.775706","-1.575752","803","0.4","0.008","0.23","1.225","2","1.665013012"
"Durham","54.775706","-1.575752","801","0.4","0.008","0.19","1.225","2","1.698218966"
"Durham","54.775706","-1.575752","806","0.4","0.008","0.29","1.225","2","1.632379665"
"Durham","54.775706","-1.575752","699","0.3","0.016","0.31","1.225","2","1.493746027"
"Durham","54.775706","-1.575752","809","0.4","0.008","0.35","1.225","2","1.610934985"
"Durham","54.775706","-1.575752","804","0.4","0.008","0.25","1.225","2","1.652394771"
"Durham","54.775706","-1.575752","812","0.4","0.01","0.05","1.225","2","2.260153371"
"Durham","54.775706","-1.575752","802","0.4","0.008","0.21","1.225","2","1.680034745"
"Durham","54.775706","-1.575752","807","0.4","0.008","0.31","1.225","2","1.624309076"
"Durham","54.775706","-1.575752","810","0.4","0.01","0.01","1.225","2","5.197874421"
"Durham","54.775706","-1.575752","815","0.4","0.01","0.11","1.225","2","1.859555289"
"Durham","54.775706","-1.575752","805","0.4","0.008","0.27","1.225","2","1.641645911"
"Durham","54.775706","-1.575752","813","0.4","0.01","0.07","1.225","2","2.050316229"
"Durham","54.775706","-1.575752","808","0.4","0.008","0.33","1.225","2","1.61721675"
"Durham","54.775706","-1.575752","818","0.4","0.01","0.17","1.225","2","1.741732513"
"Durham","54.775706","-1.575752","811","0.4","0.01","0.03","1.225","2","2.749773486"
"Durham","54.775706","-1.575752","816","0.4","0.01","0.13","1.225","2","1.808196615"
"Durham","54.775706","-1.575752","814","0.4","0.01","0.09","1.225","2","1.933740079"
"Durham","54.775706","-1.575752","821","0.4","0.01","0.23","1.225","2","1.685382629"
"Durham","54.775706","-1.575752","819","0.4","0.01","0.19","1.225","2","1.718994821"
"Durham","54.775706","-1.575752","817","0.4","0.01","0.15","1.225","2","1.770533612"
"Durham","54.775706","-1.575752","824","0.4","0.01","0.29","1.225","2","1.652350049"
"Durham","54.775706","-1.575752","822","0.4","0.01","0.25","1.225","2","1.672610017"
"Durham","54.775706","-1.575752","827","0.4","0.01","0.35","1.225","2","1.630643016"
"Durham","54.775706","-1.575752","820","0.4","0.01","0.21","1.225","2","1.700588136"
"Durham","54.775706","-1.575752","830","0.4","0.012","0.05","1.225","2","2.288146343"
"Durham","54.775706","-1.575752","825","0.4","0.01","0.31","1.225","2","1.644180724"
"Durham","54.775706","-1.575752","823","0.4","0.01","0.27","1.225","2","1.661729657"
"Durham","54.775706","-1.575752","833","0.4","0.012","0.11","1.225","2","1.882586682"
"Durham","54.775706","-1.575752","828","0.4","0.012","0.01","1.225","2","5.262252334"
"Durham","54.775706","-1.575752","836","0.4","0.012","0.17","1.225","2","1.76330462"
"Durham","54.775706","-1.575752","831","0.4","0.012","0.07","1.225","2","2.075710279"
"Durham","54.775706","-1.575752","826","0.4","0.01","0.33","1.225","2","1.637001631"
"Durham","54.775706","-1.575752","839","0.4","0.012","0.23","1.225","2","1.706256818"
"Durham","54.775706","-1.575752","834","0.4","0.012","0.13","1.225","2","1.830591909"
"Durham","54.775706","-1.575752","829","0.4","0.012","0.03","1.225","2","2.783830615"
"Durham","54.775706","-1.575752","837","0.4","0.012","0.19","1.225","2","1.740285312"
"Durham","54.775706","-1.575752","842","0.4","0.012","0.29","1.225","2","1.672815115"
"Durham","54.775706","-1.575752","832","0.4","0.012","0.09","1.225","2","1.957690283"
"Durham","54.775706","-1.575752","835","0.4","0.012","0.15","1.225","2","1.792462433"
"Durham","54.775706","-1.575752","840","0.4","0.012","0.25","1.225","2","1.693326012"
"Durham","54.775706","-1.575752","845","0.4","0.012","0.35","1.225","2","1.650839232"
"Durham","54.775706","-1.575752","838","0.4","0.012","0.21","1.225","2","1.721650652"
"Durham","54.775706","-1.575752","843","0.4","0.012","0.31","1.225","2","1.66454461"
"Durham","54.775706","-1.575752","848","0.4","0.014","0.05","1.225","2","2.316841422"
"Durham","54.775706","-1.575752","841","0.4","0.012","0.27","1.225","2","1.682310894"
"Durham","54.775706","-1.575752","851","0.4","0.014","0.11","1.225","2","1.906195737"
"Durham","54.775706","-1.575752","846","0.4","0.014","0.01","1.225","2","5.328244942"
"Durham","54.775706","-1.575752","844","0.4","0.012","0.33","1.225","2","1.657276601"
"Durham","54.775706","-1.575752","854","0.4","0.014","0.17","1.225","2","1.785417788"
"Durham","54.775706","-1.575752","849","0.4","0.014","0.07","1.225","2","2.101741249"
"Durham","54.775706","-1.575752","857","0.4","0.014","0.23","1.225","2","1.727654564"
"Durham","54.775706","-1.575752","852","0.4","0.014","0.13","1.225","2","1.85354891"
"Durham","54.775706","-1.575752","847","0.4","0.014","0.03","1.225","2","2.818741948"
"Durham","54.775706","-1.575752","860","0.4","0.014","0.29","1.225","2","1.693793477"
"Durham","54.775706","-1.575752","855","0.4","0.014","0.19","1.225","2","1.762109801"
"Durham","54.775706","-1.575752","850","0.4","0.014","0.09","1.225","2","1.982241194"
"Durham","54.775706","-1.575752","863","0.4","0.014","0.35","1.225","2","1.671542"
"Durham","54.775706","-1.575752","858","0.4","0.014","0.25","1.225","2","1.714561596"
"Durham","54.775706","-1.575752","853","0.4","0.014","0.15","1.225","2","1.814941262"
"Durham","54.775706","-1.575752","856","0.4","0.014","0.21","1.225","2","1.743241448"
"Durham","54.775706","-1.575752","861","0.4","0.014","0.31","1.225","2","1.685419253"
"Durham","54.775706","-1.575752","866","0.4","0.016","0.05","1.225","2","2.346265357"
"Durham","54.775706","-1.575752","859","0.4","0.014","0.27","1.225","2","1.70340834"
"Durham","54.775706","-1.575752","864","0.4","0.016","0.01","1.225","2","5.395913765"
"Durham","54.775706","-1.575752","869","0.4","0.016","0.11","1.225","2","1.930404463"
"Durham","54.775706","-1.575752","862","0.4","0.014","0.33","1.225","2","1.678060098"
"Durham","54.775706","-1.575752","872","0.4","0.016","0.17","1.225","2","1.808092631"
"Durham","54.775706","-1.575752","865","0.4","0.016","0.03","1.225","2","2.85454003"
"Durham","54.775706","-1.575752","867","0.4","0.016","0.07","1.225","2","2.128433407"
"Durham","54.775706","-1.575752","875","0.4","0.016","0.23","1.225","2","1.749595813"
"Durham","54.775706","-1.575752","870","0.4","0.016","0.13","1.225","2","1.877089021"
"Durham","54.775706","-1.575752","878","0.4","0.016","0.29","1.225","2","1.71530469"
"Durham","54.775706","-1.575752","873","0.4","0.016","0.19","1.225","2","1.784488632"
"Durham","54.775706","-1.575752","868","0.4","0.016","0.09","1.225","2","2.007415698"
"Durham","54.775706","-1.575752","881","0.4","0.016","0.35","1.225","2","1.692770618"
"Durham","54.775706","-1.575752","876","0.4","0.016","0.25","1.225","2","1.736336564"
"Durham","54.775706","-1.575752","871","0.4","0.016","0.15","1.225","2","1.837991054"
"Durham","54.775706","-1.575752","879","0.4","0.016","0.31","1.225","2","1.706824113"
"Durham","54.775706","-1.575752","884","0.4","0.018","0.05","1.225","2","2.376446275"
"Durham","54.775706","-1.575752","874","0.4","0.016","0.21","1.225","2","1.765380651"
"Durham","54.775706","-1.575752","882","0.4","0.018","0.01","1.225","2","5.465323488"
"Durham","54.775706","-1.575752","877","0.4","0.016","0.27","1.225","2","1.725041662"
"Durham","54.775706","-1.575752","880","0.4","0.016","0.33","1.225","2","1.699371497"
"Durham","54.775706","-1.575752","885","0.4","0.018","0.07","1.225","2","2.155812268"
"Durham","54.775706","-1.575752","887","0.4","0.018","0.11","1.225","2","1.955236001"
"Durham","54.775706","-1.575752","890","0.4","0.018","0.17","1.225","2","1.831350825"
"Durham","54.775706","-1.575752","883","0.4","0.018","0.03","1.225","2","2.891259081"
"Durham","54.775706","-1.575752","893","0.4","0.018","0.23","1.225","2","1.77210154"
"Durham","54.775706","-1.575752","886","0.4","0.018","0.09","1.225","2","2.033237862"
"Durham","54.775706","-1.575752","888","0.4","0.018","0.13","1.225","2","1.901234742"
"Durham","54.775706","-1.575752","891","0.4","0.018","0.19","1.225","2","1.807443199"
"Durham","54.775706","-1.575752","896","0.4","0.018","0.29","1.225","2","1.737369317"
"Durham","54.775706","-1.575752","894","0.4","0.018","0.25","1.225","2","1.758671732"
"Durham","54.775706","-1.575752","889","0.4","0.018","0.15","1.225","2","1.861633843"
"Durham","54.775706","-1.575752","899","0.4","0.018","0.35","1.225","2","1.714545381"
"Durham","54.775706","-1.575752","892","0.4","0.018","0.21","1.225","2","1.788089424"
"Durham","54.775706","-1.575752","897","0.4","0.018","0.31","1.225","2","1.728779651"
"Durham","54.775706","-1.575752","702","0.3","0.018","0.01","1.225","2","4.784820978"
"Durham","54.775706","-1.575752","895","0.4","0.018","0.27","1.225","2","1.747231539"
"Durham","54.775706","-1.575752","705","0.3","0.018","0.07","1.225","2","1.887386133"
"Durham","54.775706","-1.575752","900","0.5","0","0.01","1.225","2","5.00217755"
"Durham","54.775706","-1.575752","898","0.4","0.018","0.33","1.225","2","1.721231169"
"Durham","54.775706","-1.575752","703","0.3","0.018","0.03","1.225","2","2.531260434"
"Durham","54.775706","-1.575752","706","0.3","0.018","0.09","1.225","2","1.780073805"
"Durham","54.775706","-1.575752","708","0.3","0.018","0.13","1.225","2","1.664506757"
"Durham","54.775706","-1.575752","701","0.3","0.016","0.35","1.225","2","1.481446955"
"Durham","54.775706","-1.575752","704","0.3","0.018","0.05","1.225","2","2.080548391"
"Durham","54.775706","-1.575752","711","0.3","0.018","0.19","1.225","2","1.582393458"
"Durham","54.775706","-1.575752","707","0.3","0.018","0.11","1.225","2","1.711784171"
"Durham","54.775706","-1.575752","714","0.3","0.018","0.25","1.225","2","1.539694661"
"Durham","54.775706","-1.575752","709","0.3","0.018","0.15","1.225","2","1.629836676"
"Durham","54.775706","-1.575752","717","0.3","0.018","0.31","1.225","2","1.513524526"
"Durham","54.775706","-1.575752","712","0.3","0.018","0.21","1.225","2","1.565449476"
"Durham","54.775706","-1.575752","720","0.4","0","0.01","1.225","2","4.453205582"
"Durham","54.775706","-1.575752","715","0.3","0.018","0.27","1.225","2","1.529678918"
"Durham","54.775706","-1.575752","710","0.3","0.018","0.17","1.225","2","1.60332428"
"Durham","54.775706","-1.575752","723","0.4","0","0.07","1.225","2","1.756579505"
"Durham","54.775706","-1.575752","718","0.3","0.018","0.33","1.225","2","1.506915926"
"Durham","54.775706","-1.575752","713","0.3","0.018","0.23","1.225","2","1.551452287"
"Durham","54.775706","-1.575752","726","0.4","0","0.13","1.225","2","1.549146941"
"Durham","54.775706","-1.575752","716","0.3","0.018","0.29","1.225","2","1.521044668"
"Durham","54.775706","-1.575752","721","0.4","0","0.03","1.225","2","2.355829642"
"Durham","54.775706","-1.575752","719","0.3","0.018","0.35","1.225","2","1.501062604"
"Durham","54.775706","-1.575752","724","0.4","0","0.09","1.225","2","1.656704533"
"Durham","54.775706","-1.575752","729","0.4","0","0.19","1.225","2","1.472724563"
"Durham","54.775706","-1.575752","727","0.4","0","0.15","1.225","2","1.516879694"
"Durham","54.775706","-1.575752","722","0.4","0","0.05","1.225","2","1.936354516"
"Durham","54.775706","-1.575752","732","0.4","0","0.25","1.225","2","1.432985036"
"Durham","54.775706","-1.575752","725","0.4","0","0.11","1.225","2","1.59314776"
"Durham","54.775706","-1.575752","735","0.4","0","0.31","1.225","2","1.40862864"
"Durham","54.775706","-1.575752","730","0.4","0","0.21","1.225","2","1.456954894"
"Durham","54.775706","-1.575752","728","0.4","0","0.17","1.225","2","1.492204759"
"Durham","54.775706","-1.575752","738","0.4","0.002","0.01","1.225","2","4.955379773"
"Durham","54.775706","-1.575752","733","0.4","0","0.27","1.225","2","1.423663441"
"Durham","54.775706","-1.575752","741","0.4","0.002","0.07","1.225","2","1.954663531"
"Durham","54.775706","-1.575752","736","0.4","0","0.33","1.225","2","1.402478054"
"Durham","54.775706","-1.575752","731","0.4","0","0.23","1.225","2","1.443927791"
"Durham","54.775706","-1.575752","744","0.4","0.002","0.13","1.225","2","1.72383944"
"Durham","54.775706","-1.575752","739","0.4","0.002","0.03","1.225","2","2.621489249"
"Durham","54.775706","-1.575752","734","0.4","0","0.29","1.225","2","1.415627594"
"Durham","54.775706","-1.575752","747","0.4","0.002","0.19","1.225","2","1.638799147"
"Durham","54.775706","-1.575752","742","0.4","0.002","0.09","1.225","2","1.843525968"
"Durham","54.775706","-1.575752","737","0.4","0","0.35","1.225","2","1.3970304"
"Durham","54.775706","-1.575752","740","0.4","0.002","0.05","1.225","2","2.154711213"
"Durham","54.775706","-1.575752","745","0.4","0.002","0.15","1.225","2","1.687933516"
"Durham","54.775706","-1.575752","750","0.4","0.002","0.25","1.225","2","1.594578317"
"Durham","54.775706","-1.575752","743","0.4","0.002","0.11","1.225","2","1.772802095"
"Durham","54.775706","-1.575752","748","0.4","0.002","0.21","1.225","2","1.621251182"
"Durham","54.775706","-1.575752","753","0.4","0.002","0.31","1.225","2","1.567475326"
"Durham","54.775706","-1.575752","746","0.4","0.002","0.17","1.225","2","1.660476064"
"Durham","54.775706","-1.575752","756","0.4","0.004","0.01","1.225","2","5.013857212"
"Durham","54.775706","-1.575752","749","0.4","0.002","0.23","1.225","2","1.606755052"
"Durham","54.775706","-1.575752","751","0.4","0.002","0.27","1.225","2","1.584205555"
"Durham","54.775706","-1.575752","759","0.4","0.004","0.07","1.225","2","1.977730122"
"Durham","54.775706","-1.575752","754","0.4","0.002","0.33","1.225","2","1.560631157"
"Durham","54.775706","-1.575752","762","0.4","0.004","0.13","1.225","2","1.744182123"
"Durham","54.775706","-1.575752","757","0.4","0.004","0.03","1.225","2","2.652424916"
"Durham","54.775706","-1.575752","752","0.4","0.002","0.29","1.225","2","1.57526353"
"Durham","54.775706","-1.575752","765","0.4","0.004","0.19","1.225","2","1.658138286"
"Durham","54.775706","-1.575752","755","0.4","0.002","0.35","1.225","2","1.554569188"
"Durham","54.775706","-1.575752","760","0.4","0.004","0.09","1.225","2","1.865281047"
"Durham","54.775706","-1.575752","763","0.4","0.004","0.15","1.225","2","1.70785248"
"Durham","54.775706","-1.575752","768","0.4","0.004","0.25","1.225","2","1.613395614"
"Durham","54.775706","-1.575752","758","0.4","0.004","0.05","1.225","2","2.180138526"
"Durham","54.775706","-1.575752","766","0.4","0.004","0.21","1.225","2","1.640383241"
"Durham","54.775706","-1.575752","761","0.4","0.004","0.11","1.225","2","1.793722576"
"Durham","54.775706","-1.575752","769","0.4","0.004","0.27","1.225","2","1.602900445"
"Durham","54.775706","-1.575752","771","0.4","0.004","0.31","1.225","2","1.585972787"
"Durham","54.775706","-1.575752","764","0.4","0.004","0.17","1.225","2","1.680071008"
"Durham","54.775706","-1.575752","774","0.4","0.006","0.01","1.225","2","5.073731294"
"Durham","54.775706","-1.575752","767","0.4","0.004","0.23","1.225","2","1.625716045"
"Durham","54.775706","-1.575752","777","0.4","0.006","0.07","1.225","2","2.001347623"
"Durham","54.775706","-1.575752","772","0.4","0.004","0.33","1.225","2","1.579047851"
"Durham","54.775706","-1.575752","770","0.4","0.004","0.29","1.225","2","1.593852898"
"Durham","54.775706","-1.575752","780","0.4","0.006","0.13","1.225","2","1.765010658"
"Durham","54.775706","-1.575752","775","0.4","0.006","0.03","1.225","2","2.684099433"
"Durham","54.775706","-1.575752","778","0.4","0.006","0.09","1.225","2","1.887555712"
"Durham","54.775706","-1.575752","783","0.4","0.006","0.19","1.225","2","1.67793931"
"Durham","54.775706","-1.575752","773","0.4","0.004","0.35","1.225","2","1.572914346"
"Durham","54.775706","-1.575752","781","0.4","0.006","0.15","1.225","2","1.728247177"
"Durham","54.775706","-1.575752","786","0.4","0.006","0.25","1.225","2","1.632662334"
"Durham","54.775706","-1.575752","776","0.4","0.006","0.05","1.225","2","2.206173131"
"Durham","54.775706","-1.575752","789","0.4","0.006","0.31","1.225","2","1.604912031"
"Durham","54.775706","-1.575752","784","0.4","0.006","0.21","1.225","2","1.659972239"
"Durham","54.775706","-1.575752","779","0.4","0.006","0.11","1.225","2","1.81514271"
"Durham","54.775706","-1.575752","787","0.4","0.006","0.27","1.225","2","1.622041835"
"Durham","54.775706","-1.575752","782","0.4","0.006","0.17","1.225","2","1.700133947"
"Durham","54.775706","-1.575752","790","0.4","0.006","0.33","1.225","2","1.597904399"
"Durham","54.775706","-1.575752","785","0.4","0.006","0.23","1.225","2","1.645129892"
"Durham","54.775706","-1.575752","792","0.4","0.008","0.01","1.225","2","5.135052657"
"Durham","54.775706","-1.575752","788","0.4","0.006","0.29","1.225","2","1.612886244"
"Durham","54.775706","-1.575752","795","0.4","0.008","0.07","1.225","2","2.025536007"
"Durham","54.775706","-1.575752","798","0.4","0.008","0.13","1.225","2","1.786342663"
"Durham","54.775706","-1.575752","791","0.4","0.006","0.35","1.225","2","1.59169765"
"Durham","54.775706","-1.575752","793","0.4","0.008","0.03","1.225","2","2.71653959"
"Durham","54.775706","-1.575752","901","0.5","0","0.03","1.225","2","2.646246155"
"Durham","54.775706","-1.575752","796","0.4","0.008","0.09","1.225","2","1.910368802"
"Durham","54.775706","-1.575752","799","0.4","0.008","0.15","1.225","2","1.749134856"
"Durham","54.775706","-1.575752","794","0.4","0.008","0.05","1.225","2","2.232837047"
"Durham","54.775706","-1.575752","904","0.5","0","0.09","1.225","2","1.860935919"
"Durham","54.775706","-1.575752","902","0.5","0","0.05","1.225","2","2.175059945"
"Durham","54.775706","-1.575752","797","0.4","0.008","0.11","1.225","2","1.837080613"
"Durham","54.775706","-1.575752","907","0.5","0","0.15","1.225","2","1.703874078"
"Durham","54.775706","-1.575752","800","0.4","0.008","0.17","1.225","2","1.720681848"
"Durham","54.775706","-1.575752","910","0.5","0","0.21","1.225","2","1.636562007"
"Durham","54.775706","-1.575752","905","0.5","0","0.11","1.225","2","1.789544142"
"Durham","54.775706","-1.575752","903","0.5","0","0.07","1.225","2","1.973123047"
"Durham","54.775706","-1.575752","908","0.5","0","0.17","1.225","2","1.676157323"
"Durham","54.775706","-1.575752","911","0.5","0","0.23","1.225","2","1.621928978"
"Durham","54.775706","-1.575752","913","0.5","0","0.27","1.225","2","1.599166527"
"Durham","54.775706","-1.575752","906","0.5","0","0.13","1.225","2","1.740119092"
"Durham","54.775706","-1.575752","909","0.5","0","0.19","1.225","2","1.654275692"
"Durham","54.775706","-1.575752","916","0.5","0","0.33","1.225","2","1.575369496"
"Durham","54.775706","-1.575752","912","0.5","0","0.25","1.225","2","1.609637247"
"Durham","54.775706","-1.575752","919","0.5","0.002","0.03","1.225","2","3.06732"
"Durham","54.775706","-1.575752","914","0.5","0","0.29","1.225","2","1.590140055"
"Durham","54.775706","-1.575752","922","0.5","0.002","0.09","1.225","2","2.157050262"
"Durham","54.775706","-1.575752","917","0.5","0","0.35","1.225","2","1.56925028"
"Durham","54.775706","-1.575752","925","0.5","0.002","0.15","1.225","2","1.974996554"
"Durham","54.775706","-1.575752","920","0.5","0.002","0.05","1.225","2","2.521158078"
"Durham","54.775706","-1.575752","915","0.5","0","0.31","1.225","2","1.582278301"
"Durham","54.775706","-1.575752","928","0.5","0.002","0.21","1.225","2","1.896973706"
"Durham","54.775706","-1.575752","931","0.5","0.002","0.27","1.225","2","1.853627812"
"Durham","54.775706","-1.575752","923","0.5","0.002","0.11","1.225","2","2.07429854"
"Durham","54.775706","-1.575752","918","0.5","0.002","0.01","1.225","2","5.798130009"
"Durham","54.775706","-1.575752","926","0.5","0.002","0.17","1.225","2","1.942869475"
"Durham","54.775706","-1.575752","921","0.5","0.002","0.07","1.225","2","2.28708874"
"Durham","54.775706","-1.575752","929","0.5","0.002","0.23","1.225","2","1.880012252"
"Durham","54.775706","-1.575752","924","0.5","0.002","0.13","1.225","2","2.017008917"
"Durham","54.775706","-1.575752","934","0.5","0.002","0.33","1.225","2","1.82604417"
"Durham","54.775706","-1.575752","932","0.5","0.002","0.29","1.225","2","1.843165038"
"Durham","54.775706","-1.575752","927","0.5","0.002","0.19","1.225","2","1.917506013"
"Durham","54.775706","-1.575752","937","0.5","0.004","0.03","1.225","2","3.102215009"
"Durham","54.775706","-1.575752","930","0.5","0.002","0.25","1.225","2","1.865764646"
"Durham","54.775706","-1.575752","940","0.5","0.004","0.09","1.225","2","2.181589694"
"Durham","54.775706","-1.575752","933","0.5","0.002","0.31","1.225","2","1.834052311"
"Durham","54.775706","-1.575752","935","0.5","0.002","0.35","1.225","2","1.818951256"
"Durham","54.775706","-1.575752","943","0.5","0.004","0.15","1.225","2","1.997464872"
"Durham","54.775706","-1.575752","938","0.5","0.004","0.05","1.225","2","2.549839739"
"Durham","54.775706","-1.575752","946","0.5","0.004","0.21","1.225","2","1.918554407"
"Durham","54.775706","-1.575752","941","0.5","0.004","0.11","1.225","2","2.097896556"
"Durham","54.775706","-1.575752","936","0.5","0.004","0.01","1.225","2","5.864091761"
"Durham","54.775706","-1.575752","949","0.5","0.004","0.27","1.225","2","1.874715393"
"Durham","54.775706","-1.575752","944","0.5","0.004","0.17","1.225","2","1.964972304"
"Durham","54.775706","-1.575752","939","0.5","0.004","0.07","1.225","2","2.313107538"
"Durham","54.775706","-1.575752","952","0.5","0.004","0.33","1.225","2","1.846817949"
"Durham","54.775706","-1.575752","947","0.5","0.004","0.23","1.225","2","1.901399993"
"Durham","54.775706","-1.575752","942","0.5","0.004","0.13","1.225","2","2.039955185"
"Durham","54.775706","-1.575752","950","0.5","0.004","0.29","1.225","2","1.86413359"
"Durham","54.775706","-1.575752","945","0.5","0.004","0.19","1.225","2","1.939320297"
"Durham","54.775706","-1.575752","955","0.5","0.006","0.03","1.225","2","3.137913113"
"Durham","54.775706","-1.575752","953","0.5","0.004","0.35","1.225","2","1.839644344"
"Durham","54.775706","-1.575752","948","0.5","0.004","0.25","1.225","2","1.886990301"
"Durham","54.775706","-1.575752","958","0.5","0.006","0.09","1.225","2","2.20669389"
"Durham","54.775706","-1.575752","951","0.5","0.004","0.31","1.225","2","1.854917194"
"Durham","54.775706","-1.575752","961","0.5","0.006","0.15","1.225","2","2.02045029"
"Durham","54.775706","-1.575752","954","0.5","0.006","0.01","1.225","2","5.931571595"
"Durham","54.775706","-1.575752","956","0.5","0.006","0.05","1.225","2","2.579181498"
"Durham","54.775706","-1.575752","964","0.5","0.006","0.21","1.225","2","1.940631778"
